sample,leaf_age,site_revised,species_confirmed,biological_rep,date,d13C,soil_P,soil_S,soil_N,soil_C,leaf_Narea_mean,mg_Cl_a_per_m2,mg_Cl_b_per_m2,mg_Cl_total_per_m2,irradiance,gap,leaf_P,leaf_N,leaf_C,Amax,Cond,Ci,LMA_g_per_m2,LWC_percent,tavg,dnrg,isot,tsea,tmax,tmin,trng,twet,tdry,twrm,tcld,prec,pwmt,pdmt,psea,pwet,pdry,pwrm,pcld,alpha,tavg_recent_year,tmax_recent_year,prec_recent_year,VPD_recent_year,tavg_recent_month,tmax_recent_month,prec_recent_month,VPD_recent_month,leaf_N_per_area,leaf_P_per_area,leaf_rad,gap_mean,leafrad_mean,LMA_mean,species,ID,Latitude,Longitude
T327,new,TAS_Freycinet,eucamy,3,150311,-25.96,387.765,1030.397,0.49753,15.968,2423.583962,454.7001461,71.65671222,526.3568583,13.88896275,91.96,760.085,1.3496,56.2986,NA,NA,NA,239.4096569,57.77433296,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.926270924,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,3231.07273,1819716.891,12.77229014,81.78904167,11.35964953,237.5021233,Eucalyptus amygdalina,eucamy_53,-42.12299,148.34204
T328,mid,TAS_Freycinet,eucamy,3,150311,-25.96,387.765,1030.397,0.49753,15.968,2423.583962,1352.724445,270.7012942,1623.425739,13.88896275,81.6145,683.903,1.2083,58.0986,NA,NA,NA,252.223333,51.11885547,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.926270924,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,3047.614533,1724962.941,11.3354075,81.78904167,11.35964953,237.5021233,Eucalyptus amygdalina,eucamy_53,-42.12299,148.34204
T329,old,TAS_Freycinet,eucamy,3,150311,-25.96,387.765,1030.397,0.49753,15.968,2423.583962,848.3755792,181.4252539,1029.800833,13.88896275,71.269,591.13,0.5974,57.7189,NA,NA,NA,223.4824858,54.02957101,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.926270924,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,1335.08437,1321072.018,9.898524862,81.78904167,11.35964953,237.5021233,Eucalyptus amygdalina,eucamy_53,-42.12299,148.34204
T331,new,TAS_Freycinet,eucglo,1,150311,-25.39,290.583,377.903,0.22842,6.2589,4214.082103,851.0119875,173.6829872,1024.694975,13.88896275,89.63,886.693,1.3189,55.4194,21.36338515,0.145301615,1471.897338,314.3718787,45.62211982,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.926270924,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,4146.250708,2787513.442,12.44867731,76.74508333,10.65909604,377.7383274,Eucalyptus globulus,eucglo_63,-42.12299,148.34204
T332,mid,TAS_Freycinet,eucglo,1,150311,-25.39,290.583,377.903,0.22842,6.2589,4214.082103,1640.779114,377.2401722,2018.019286,13.88896275,79.546625,623.484,1.0421,55.1653,18.40130859,0.100239361,1427.131359,394.3907861,42.44557262,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.926270924,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,4109.946382,2458963.449,11.04820112,76.74508333,10.65909604,377.7383274,Eucalyptus globulus,eucglo_63,-42.12299,148.34204
T333,old,TAS_Freycinet,eucglo,1,150311,-25.39,290.583,377.903,0.22842,6.2589,4214.082103,616.1985047,147.3152163,763.513721,13.88896275,69.46325,420.086,1.0241,55.6202,16.62103421,0.092278527,1418.537363,421.4935712,40.30112616,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.926270924,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,4316.515663,1770635.484,9.647724917,76.74508333,10.65909604,377.7383274,Eucalyptus globulus,eucglo_63,-42.12299,148.34204
T335,new,TAS_Freycinet,eucglo,2,150311,-26.9,290.583,377.903,0.22842,6.2589,4214.082103,581.9933377,125.8003912,707.7937289,13.88896275,89.63,549.707,1.1387,54.9258,22.77437714,0.070979564,1174.228287,374.5746235,44.56578331,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.926270924,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,4265.281238,2059062.926,12.44867731,76.74508333,10.65909604,377.7383274,Eucalyptus globulus,eucglo_63,-42.12299,148.34204
T336,mid,TAS_Freycinet,eucglo,2,150311,-26.9,290.583,377.903,0.22842,6.2589,4214.082103,668.4127273,132.7256906,801.138418,13.88896275,79.546625,516.38,1.1776,55.0208,22.83292377,0.066828737,1151.982823,381.4117053,45.23504957,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.926270924,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,4491.504242,1969533.764,11.04820112,76.74508333,10.65909604,377.7383274,Eucalyptus globulus,eucglo_63,-42.12299,148.34204
T337,old,TAS_Freycinet,eucglo,2,150311,-26.9,290.583,377.903,0.22842,6.2589,4214.082103,591.3513384,118.4364231,709.7877616,13.88896275,69.46325,259.743,0.8092,53.7376,18.57745813,0.059869963,1217.572645,418.40933,39.81991668,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.926270924,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,3385.768298,1086788.946,9.647724917,76.74508333,10.65909604,377.7383274,Eucalyptus globulus,eucglo_63,-42.12299,148.34204
T339,new,TAS_Freycinet,eucglo,3,150311,-26.73,290.583,377.903,0.22842,6.2589,4214.082103,792.5005782,146.5547342,939.0553124,13.88896275,80.16,643.178,1.2794,54.7755,20.7122761,0.127484737,1474.842833,363.8125238,43.72803964,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.926270924,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,4654.617429,2339962.114,11.13339254,76.74508333,10.65909604,377.7383274,Eucalyptus globulus,eucglo_63,-42.12299,148.34204
T340,mid,TAS_Freycinet,eucglo,3,150311,-26.73,290.583,377.903,0.22842,6.2589,4214.082103,1287.042331,250.0926147,1537.134945,13.88896275,71.142,810.909,1.316,55.0989,26.8517562,0.093891361,1251.770376,330.4732028,46.59588193,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.926270924,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,4349.027349,2679836.944,9.88088588,76.74508333,10.65909604,377.7383274,Eucalyptus globulus,eucglo_63,-42.12299,148.34204
T341,old,TAS_Freycinet,eucglo,3,150311,-26.73,290.583,377.903,0.22842,6.2589,4214.082103,678.5719792,137.2091687,815.7811479,13.88896275,62.124,0,1.0501,55.0608,21.57895119,0.10891966,1405.243668,400.7073248,42.36241915,12.64262486,7.691931248,50.70669174,270.8954163,20.47971344,5.31025362,15.16945934,14.93196487,9.853230476,15.94738483,9.245825768,687.0543213,75.40603638,42.02269745,15.21120358,203.4091797,155.7030182,169.1248627,166.1141815,0.926270924,14.03158901,18.30386296,548.399999,-5.225962876,17.44516657,21.32699986,55.59999993,-6.2206588,4207.827618,0,8.628379219,76.74508333,10.65909604,377.7383274,Eucalyptus globulus,eucglo_63,-42.12299,148.34204
T372,new,TAS_Mt_Canopus,eucrub,1,150312,-27.18,254.215,344.778,0.3156,6.8191,3435.231388,721.6955953,145.6732403,867.3688356,13.53896236,75.24,260.425,2.2378,54.2342,40.30310281,0.22614068,1421.355242,170.0911962,63.00337377,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.919704667,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,3806.300789,442959.9977,10.18671528,66.31104167,8.977826972,210.9967605,Eucalyptus rubida,eucrub_73,-42.84638,147.43151
T373,mid,TAS_Mt_Canopus,eucrub,1,150312,-27.18,254.215,344.778,0.3156,6.8191,3435.231388,1642.957865,311.3585041,1954.316369,13.53896236,66.7755,1891.573,2.4135,54.7077,28.89425575,0.121800793,1337.1505,166.888801,63.99874887,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.919704667,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,4027.861212,3156823.5,9.040709811,66.31104167,8.977826972,210.9967605,Eucalyptus rubida,eucrub_73,-42.84638,147.43151
T374,old,TAS_Mt_Canopus,eucrub,1,150312,-27.18,254.215,344.778,0.3156,6.8191,3435.231388,421.3256998,78.01033502,499.3360348,13.53896236,58.311,624.339,1.0964,53.767,27.52145239,0.060054129,977.1363075,264.5031519,51.50598692,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.919704667,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,2900.012557,1651396.334,7.894704342,66.31104167,8.977826972,210.9967605,Eucalyptus rubida,eucrub_73,-42.84638,147.43151
T376,new,TAS_Mt_Canopus,eucrub,2,150312,-28.75,254.215,344.778,0.3156,6.8191,3435.231388,942.7389211,188.6283003,1131.367221,13.53896236,72.75,1666.944,2.3398,54.9053,24.09799314,0.065916445,1107.888328,125.2915273,68.6711888,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.919704667,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,2931.571156,2088539.597,9.849595117,66.31104167,8.977826972,210.9967605,Eucalyptus rubida,eucrub_73,-42.84638,147.43151
T377,mid,TAS_Mt_Canopus,eucrub,2,150312,-28.75,254.215,344.778,0.3156,6.8191,3435.231388,2041.317907,389.9470542,2431.264961,13.53896236,64.565625,658.927,1.3883,53.9532,27.11507737,0.105216985,1272.464742,264.2932644,48.18245065,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.919704667,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,3669.18339,1741499.678,8.741515666,66.31104167,8.977826972,210.9967605,Eucalyptus rubida,eucrub_73,-42.84638,147.43151
T378,old,TAS_Mt_Canopus,eucrub,2,150312,-28.75,254.215,344.778,0.3156,6.8191,3435.231388,1583.948887,315.8480606,1899.796947,13.53896236,56.38125,760.84,1.5548,55.2793,31.81511149,0.089372898,1123.941474,255.9756735,46.76350048,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.919704667,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,3979.909772,1947565.314,7.633436216,66.31104167,8.977826972,210.9967605,Eucalyptus rubida,eucrub_73,-42.84638,147.43151
T380,new,TAS_Mt_Canopus,eucrub,3,150312,-27.61,254.215,344.778,0.3156,6.8191,3435.231388,764.6180024,155.4848251,920.1028274,13.53896236,76.16,1026.41,1.5367,54.077,23.69513213,0.169528352,1471.729664,170.1123429,62.98142839,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.919704667,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,2614.116373,1746050.099,10.31127373,66.31104167,8.977826972,210.9967605,Eucalyptus rubida,eucrub_73,-42.84638,147.43151
T381,mid,TAS_Mt_Canopus,eucrub,3,150312,-27.61,254.215,344.778,0.3156,6.8191,3435.231388,888.896579,185.5430178,1074.439597,13.53896236,67.592,838.709,1.3537,54.4914,31.66124572,0.090101891,1127.257497,249.1479957,47.03481902,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.919704667,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,3372.716418,2089626.663,9.151255438,66.31104167,8.977826972,210.9967605,Eucalyptus rubida,eucrub_73,-42.84638,147.43151
T382,old,TAS_Mt_Canopus,eucrub,3,150312,-27.61,254.215,344.778,0.3156,6.8191,3435.231388,1030.260751,211.7891741,1242.049925,13.53896236,59.024,748.809,1.5539,54.0902,33.97272479,0.186658681,1394.489161,232.6668914,48.04311143,11.06349659,9.408960342,52.51243591,307.7529907,20.60692596,2.689340115,17.91758537,9.058846474,9.450164795,14.795784,7.221450329,596.7224121,61.56536484,37.55189896,15.08749962,170.4849243,127.3388367,136.556015,154.6612549,0.919704667,12.76608219,17.18994519,623.9999976,-5.194477132,16.46533324,21.29999981,20.19999992,-7.208694982,3615.410825,1742230.623,7.991237143,66.31104167,8.977826972,210.9967605,Eucalyptus rubida,eucrub_73,-42.84638,147.43151
T397,new,TAS_Tasman_Peninsula,eucten,1,150312,-31.14,119.475,337.777,0.31282,8.2387,2603.79469,504.0989358,83.91244328,588.0113791,13.11548996,89.3,584.617,1.3393,56.9445,NA,NA,NA,247.3350436,57.02022197,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,1.088896472,13.2788904,16.66854793,797.6999972,-4.787432991,16.40600001,19.936,40.5000004,-6.184839067,3312.558239,1445962.712,11.71213253,77.2510625,10.13185535,257.3507037,Eucalyptus tenuiramis,eucten_77,-43.04191,147.95053
T398,mid,TAS_Tasman_Peninsula,eucten,1,150312,-31.14,119.475,337.777,0.31282,8.2387,2603.79469,1207.385829,221.4256054,1428.811434,13.11548996,79.25375,391.623,1.0334,58.4077,33.73971298,0.172159456,1378.229359,235.7684824,51.94255354,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,1.088896472,13.2788904,16.66854793,797.6999972,-4.787432991,16.40600001,19.936,40.5000004,-6.184839067,2436.431497,923323.6038,10.39451762,77.2510625,10.13185535,257.3507037,Eucalyptus tenuiramis,eucten_77,-43.04191,147.95053
T399,old,TAS_Tasman_Peninsula,eucten,1,150312,-31.14,119.475,337.777,0.31282,8.2387,2603.79469,883.8970976,208.291746,1092.188844,13.11548996,69.2075,255.935,0.6936,56.8134,NA,NA,NA,302.7107889,51.1053316,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,1.088896472,13.2788904,16.66854793,797.6999972,-4.787432991,16.40600001,19.936,40.5000004,-6.184839067,2099.602032,774742.8576,9.076902714,77.2510625,10.13185535,257.3507037,Eucalyptus tenuiramis,eucten_77,-43.04191,147.95053
T402,mid,TAS_Tasman_Peninsula,eucten,2,150312,-28.98,119.475,337.777,0.31282,8.2387,2603.79469,816.8728198,137.1919495,954.0647694,13.11548996,79.972625,801.935,1.2923,56.6702,33.86585285,0.051145051,1022.997367,258.3873506,53.48925796,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,1.088896472,13.2788904,16.66854793,797.6999972,-4.787432991,16.40600001,19.936,40.5000004,-6.184839067,3339.139732,2072098.6,10.4888016,77.2510625,10.13185535,257.3507037,Eucalyptus tenuiramis,eucten_77,-43.04191,147.95053
T403,old,TAS_Tasman_Peninsula,eucten,2,150312,-28.98,119.475,337.777,0.31282,8.2387,2603.79469,613.6180431,129.0629973,742.6810404,13.11548996,69.83525,392.795,0.9248,56.2135,27.14179938,0.092751799,1224.244553,297.0407348,49.45717198,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,1.088896472,13.2788904,16.66854793,797.6999972,-4.787432991,16.40600001,19.936,40.5000004,-6.184839067,2747.032715,1166761.154,9.159235202,77.2510625,10.13185535,257.3507037,Eucalyptus tenuiramis,eucten_77,-43.04191,147.95053
T405,new,TAS_Tasman_Peninsula,eucten,3,150312,-29.42,119.475,337.777,0.31282,8.2387,2603.79469,857.4336423,174.687609,1032.121251,13.11548996,86.55,542.285,1.1339,58.1489,29.97225262,0.333028557,1559.311806,191.9089835,60.26565465,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,1.088896472,13.2788904,16.66854793,797.6999972,-4.787432991,16.40600001,19.936,40.5000004,-6.184839067,2176.055964,1040693.631,11.35145656,77.2510625,10.13185535,257.3507037,Eucalyptus tenuiramis,eucten_77,-43.04191,147.95053
T406,mid,TAS_Tasman_Peninsula,eucten,3,150312,-29.42,119.475,337.777,0.31282,8.2387,2603.79469,973.8280557,177.1322302,1150.960286,13.11548996,76.813125,497.41,1.0413,58.4872,40.21213189,0.122840499,1136.525008,262.3510604,50.62022901,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,1.088896472,13.2788904,16.66854793,797.6999972,-4.787432991,16.40600001,19.936,40.5000004,-6.184839067,2731.861592,1304960.41,10.0744177,77.2510625,10.13185535,257.3507037,Eucalyptus tenuiramis,eucten_77,-43.04191,147.95053
T407,old,TAS_Tasman_Peninsula,eucten,3,150312,-29.42,119.475,337.777,0.31282,8.2387,2603.79469,1130.725069,221.30848,1352.033549,13.11548996,67.07625,285.554,0.7549,58.3904,27.89971406,0.159870185,1398.867578,263.3031857,48.11452514,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,1.088896472,13.2788904,16.66854793,797.6999972,-4.787432991,16.40600001,19.936,40.5000004,-6.184839067,1987.675749,751872.7789,8.797378834,77.2510625,10.13185535,257.3507037,Eucalyptus tenuiramis,eucten_77,-43.04191,147.95053
YG017,new,NSW_Yengo_N,angcos,1,140419,-26.26,323.718,219.445,0.19423,5.4404,2262.733672,2098.764424,372.7939479,2471.558372,17.53473473,87.62,1256.551,1.419,54.3172,19.0493406,0.054680918,1164.076805,131.2022215,60.24950495,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,1861.759523,1648622.826,15.36393457,69.180625,12.13063908,212.9637038,Angophora costata,angcos_32,-32.78244,150.92318
YG018,mid,NSW_Yengo_N,angcos,1,140419,-26.26,323.718,219.445,0.19423,5.4404,2262.733672,1958.821008,403.8997305,2362.720739,17.53473473,77.76275,792.095,0.97,54.2138,27.59472454,0.104694145,1283.407594,224.6933908,36.60377358,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2179.525891,1779785.114,13.63549193,69.180625,12.13063908,212.9637038,Angophora costata,angcos_32,-32.78244,150.92318
YG019,old,NSW_Yengo_N,angcos,1,140419,-26.26,323.718,219.445,0.19423,5.4404,2262.733672,2605.388691,583.6990334,3189.087724,17.53473473,67.9055,1118.546,0.8985,53.3334,22.187325,0.144747913,1468.65752,203.1458969,41.20875421,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,1825.265884,2272280.304,11.90704929,69.180625,12.13063908,212.9637038,Angophora costata,angcos_32,-32.78244,150.92318
YG020,new,NSW_Yengo_N,euccre,1,140419,-27.74,NA,NA,NA,NA,2570.283828,602.218419,125.6643333,727.8827524,17.53473473,78.75,1362.747,1.6241,54.1822,NA,NA,NA,143.0908852,66.46070786,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2323.939067,1949966.745,13.8086036,68.50908333,12.01288603,208.1980202,Eucalyptus crebra,euccre_57,-32.78244,150.92318
YG021,mid,NSW_Yengo_N,euccre,1,140419,-27.74,NA,NA,NA,NA,2570.283828,1276.86873,271.0149317,1547.883662,17.53473473,69.890625,1069.774,1.4833,53.6306,37.41420399,0.263833197,1429.589631,287.7298909,46.73777254,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,4267.897472,3078059.563,12.25513569,68.50908333,12.01288603,208.1980202,Eucalyptus crebra,euccre_57,-32.78244,150.92318
YG022,old,NSW_Yengo_N,euccre,1,140419,-27.74,NA,NA,NA,NA,2570.283828,446.778739,102.6512324,549.4299714,17.53473473,61.03125,752.189,0.9748,53.973,21.63871043,0.081180736,1268.160797,332.3554162,44.47695035,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,3239.800597,2499940.882,10.70166779,68.50908333,12.01288603,208.1980202,Eucalyptus crebra,euccre_57,-32.78244,150.92318
YG043,new,NSW_Yengo_N,eucpun,1,140420,-27.43,251.496,111.25,0.1462,3.7516,2649.265776,928.0240879,178.5156553,1106.539743,17.53473473,60.41,1380.607,1.6282,53.755,23.2977013,0.125493119,1396.703696,147.6599571,63.85479452,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2404.199422,2038603.704,10.59273325,63.13675,11.07086163,213.6719009,Eucalyptus punctata,eucpun_71,-32.78244,150.92318
YG044,mid,NSW_Yengo_N,eucpun,1,140420,-27.43,251.496,111.25,0.1462,3.7516,2649.265776,1514.312795,316.4302258,1830.743021,17.53473473,53.613875,522.08,1.1171,54.2448,27.84260552,0.169161737,1422.283631,261.7158729,44.09692671,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.794738841,21.59824999,28.04114283,346.9000007,-9.250679684,19.03416661,23.99299997,158.1999999,-4.911885863,2923.628016,1366366.229,9.40105076,63.13675,11.07086163,213.6719009,Eucalyptus punctata,eucpun_71,-32.78244,150.92318
