V1,V2,V3,V4,V5,V6,V7,angcos_32,angcos_33,corcit_43,corcla_44,corexi_45,corgum_46,corint_48,corpoc_49,corter_50,cortes_51,eucamy_53,eucatr_54,euccam_55,euccoc_56,euccre_57,eucdel_58,eucdis_59,eucdum_60,eucfib_61,eucgil_62,eucglo_63,euchae_64,eucmed_65,eucnit_66,eucnit_67,eucobl_68,eucpla_69,eucpru_70,eucpun_71,eucrub_72,eucrub_73,eucsoc_74,eucspa_75,eucten_76,eucten_77,eucter_78,melpal_106
cell_wall,precursor_synthesis,NDP_sugar_pyrophosphorylase,GDP_mannose,NA,NA,NA,0.794894834723513,0.904487439099061,0.904113721942126,0.788127385366205,0.823072125041838,1.05120738088473,0.598131330946541,1.10685263291208,1.13888746549577,0.663798785339674,1.40360233305081,0.974386784702089,1.38104817437964,2.62652056730826,1.08433916422079,2.12580226187961,0.762103329767463,2.0621045975441,0.594304840814011,1.60943084905801,1.35425030125677,1.59021324045205,0.876519787807837,1.4174688065132,1.29403856426555,1.08564465025815,0.987276731223669,1.20559155374541,1.46496067597002,1.59629255003521,1.48846486670867,2.07436834638401,1.36452344231693,2.31414564376508,1.66363725990987,0.935549680815372,0.567412837348749
cell_wall,precursor_synthesis,NDP_sugar_pyrophosphorylase,multiple_NDP_Sugars,NA,NA,NA,3.67034566320436,4.48478136608131,3.73270216646664,2.67151418164611,4.01909869172111,3.0474591994235,3.0802694553679,4.59137537775754,4.95341694920704,1.70999826789417,12.3024436750525,11.6614131897597,11.6603399458534,12.0359414428883,8.81648659433946,12.1893896140068,11.0739335623209,14.956531668308,6.91155685984137,15.3009928152662,14.0480818668645,19.4952465768939,12.4226025366893,11.1619507776209,13.7213123297391,10.787987398831,9.88696419063733,8.76724328695111,8.86720943243577,8.76443103348862,9.63574872770561,20.65996278392,11.5384367713342,20.392381580289,18.2615184258748,11.2414431272935,3.30103212803195
cell_wall,precursor_synthesis,phosphomannomutase,NA,NA,NA,NA,0.41681909493152,0.407083184498347,0.077688670104425,0.530263386925922,0.082330853247695,0.456990784709132,0.424996137334378,0.465592552263579,0.542672008685073,0.0603183996903634,0.06524764225263,0.0774988247157221,0.0758456642899831,0.101429466422997,0.0779243953855554,0.156086475742329,0.055734665059547,0.12402778845331,0.0394695471109215,0.0629426600003869,0.116802662640254,0.162211944392819,0.0431447690880371,0.126635389255372,0.0985163402170799,0.0436897624663284,0.0873136500530936,0.0424860094708772,0.102654636826946,0.176104431196404,0.121196998497599,0.0694354835131364,0.107166379734015,0.116075649587388,0.0870509405615936,0.0623358802083452,0.0283632265577872
cell_wall,precursor_synthesis,RHM,NA,NA,NA,NA,1.72828377823907,0.714013780725711,1.39673964692032,1.12520003351271,1.49401259379774,1.17058104492947,1.38329185136436,1.12723026975203,0.906892871081026,0.875410013383996,3.35113230858689,1.09217463635214,2.37612482598149,4.73076195731733,1.70218657547985,5.29478114755054,0.620120077772678,1.12579355529097,0.718386927824588,1.6650568755387,1.56275655110137,2.89988979485485,1.12241109533943,2.64289280671439,1.93564819909158,1.34675068610613,1.04338637862922,0.849641400697902,2.05240399920059,2.20704780751569,2.46410240534833,1.4785236491604,1.8353793921722,3.67970453794526,2.73819922185436,0.846904212220066,1.43551608748235
cell_wall,precursor_synthesis,UDP_Glc_dehydrogenase_(UGD),NA,NA,NA,NA,2.23999878651654,0.844008917409146,0.646325264789524,0.881127117719543,0.657501666031484,0.811489824128593,1.74098333110643,1.9558139087638,0.904010828334478,0.743239696480312,2.97011820377337,2.00512198152769,6.5346771626501,4.31262356833786,2.17096073143309,4.47702688448247,0.555540139069118,1.98787766623608,1.29127242539288,3.61007398419219,4.78305011882951,1.16981776424947,0.593146127055759,2.83264164953196,1.13478930798336,1.00983368314905,1.37291791962253,0.682741607279562,3.27582907389267,3.85189170459048,5.80332569286241,1.95233821304961,1.32815601682022,4.37739216770835,2.92753572961731,1.91864718840095,1.87619129426023
cell_wall,precursor_synthesis,UGE,NA,NA,NA,NA,5.47706506328539,4.83932365486463,11.5851185684347,4.52202543240091,7.84321112042909,2.32008277105408,5.1426427731022,10.3571304379372,8.2957689135416,5.66910715046786,11.4520998671977,11.9033118624611,12.9071602285405,14.0914264093319,9.42762518411088,10.0952808279458,8.73816081183634,15.8669464213908,6.37207021591397,16.431645362274,16.2070044558879,14.9884013539258,8.87591119065941,11.6306395097453,13.3856645813137,8.82619171491181,11.7874948510923,9.04792700141617,8.01670101882871,18.577511157892,21.3915519953929,16.864331724207,10.8976910586117,15.2004901956515,15.0204874299208,8.56986353086624,6.54681497327574
cell_wall,precursor_synthesis,UXS,NA,NA,NA,NA,2.1636494372329,0.912397779673484,1.72105127535678,1.03973249023293,1.43805833689393,1.19678785254994,2.78599198695109,1.19924748937275,1.18962509934231,1.32352789490916,1.98105289944851,1.25829999317658,2.13382220462802,3.1075395743648,1.57971314172969,2.88412978156624,0.936175758549468,1.94763682933708,0.712824292807953,1.6760490049943,2.55628618140745,1.97204259993384,0.956843285346271,2.05396426946256,1.51805966039526,1.14748993664787,2.05573893710992,1.2757130989108,2.16043294475512,1.72218731441088,3.19312722544839,1.80572325851659,1.65447018485725,2.57048465417478,2.6117592973388,0.956533042211993,1.74782299491753
Co_factor_and_vitamine_metabolism,iron_sulphur_clusters,NA,NA,NA,NA,NA,0.318895892344373,0.164329750099242,0.222576631894194,0.143536188661417,0.166374322107774,0.171028582637575,0.100688714868989,0.173896296605567,0.145060487180092,0.113920325010284,0.321400915166659,0.210854329616081,0.239218200226656,0.449418022765151,0.201609298395625,0.318795879619188,0.168541800590204,0.239608411751819,0.0972987973604797,0.254546812201774,0.369118012377495,0.31420482483404,0.183056136859418,0.286046125742732,0.308115351949756,0.187987164855072,0.228847213361168,0.171242443458829,0.431535998360121,0.380807337633374,0.311489008149233,0.354371181188843,0.341380248324911,0.461121290931134,0.295968002423023,0.225432738448018,0.0934570550893161
Co_factor_and_vitamine_metabolism,pantothenate,pantothenate_kinase_(PANK),NA,NA,NA,NA,0.727355278916563,0.452555706821498,0.491780614668295,0.412503682122204,0.878999220842493,0.53296361926959,0.426813860979206,0.703686312488577,0.509585801536592,0.420033516794498,1.31821397797317,0.813191168844671,1.02286148341698,1.61985267529639,0.880168629834705,1.18361147634073,0.58317341468637,1.32720768363824,0.414262331803439,1.00374571920523,1.23556570216585,1.03319437718213,0.724334623902107,1.28373951018115,1.15159493130074,0.759011840076774,0.891712702765242,0.720865357008879,1.22376573702287,1.65105963526462,1.22223229944935,1.1353054696338,1.13079341832759,1.64120750530913,1.32915027350148,0.781864182708104,0.345230184820795
Co_factor_and_vitamine_metabolism,riboflavin,riboflavin_synthase,NA,NA,NA,NA,1.81292085637944,1.26332063514572,1.698510751102,1.2785871328853,1.83560042844766,1.7507889564685,0.889311745852569,1.18164475192565,0.976179939028202,1.74586087172347,3.73200515111541,2.63025515868387,3.63077121821651,3.69477023192712,2.68543957456244,2.36538087713258,2.20433731109246,2.91736697796257,1.28835934194388,1.63579594028636,3.62581193090015,2.67207238022294,1.52959030263277,2.53526980854705,2.65267545000999,1.93533588857751,1.94316603197982,1.99043406726488,2.79634627703137,4.01966289885482,3.31166377750708,2.15287308661293,2.51859786792841,5.29150776151758,2.42157368102153,2.71946977786679,0.192587617790417
Co_factor_and_vitamine_metabolism,thiamine,hydroxymethylpyrimidine_kinase,NA,NA,NA,NA,0.300909812990093,0.289649049052731,0.379629089404503,0.203808977644744,0.194881958158753,0.338430511368602,0.30415328194499,0.503822897170134,0.406396075847344,0.29242182913609,0.52258825488012,0.515403143299991,0.765482425329997,1.07297815336216,0.69320870698914,1.0252991613418,0.400945136972207,0.829229783276591,0.319037644386345,0.556716405409918,0.762140980910201,0.90590774235462,0.271395187170366,0.378451791743167,0.560309729633692,0.418110669141244,0.76656628559202,0.639987252152647,0.782462791295314,1.06348803329551,0.93168420116731,0.573667353883519,0.868033026159176,0.907261287312461,0.624965484664539,0.660119684509113,0.211318742028008
Co_factor_and_vitamine_metabolism,thiamine,NA,NA,NA,NA,NA,14.4099659899303,11.5546736437531,12.6321783608444,7.77210581658734,16.6384216058345,15.156250716833,7.52551742401227,9.01695971849476,12.7029986718624,8.6132750762692,22.4015719615581,10.5027187059764,15.0487731824967,42.2184930930468,16.3862219724211,35.4976080874632,7.58619869344562,12.1216028530733,3.70926988427483,15.2633764983313,19.7510706323774,48.5121107712542,9.41237318690492,29.3991330424293,26.1171117403337,27.7457970465566,17.588779640342,8.13382754924929,19.5535332305872,25.1379469297831,23.4831456279164,26.1390404300439,26.2873953967571,32.2302925039138,27.2591691660576,15.8557016164262,4.80070541765828
Co_factor_and_vitamine_metabolism,NA,NA,NA,NA,NA,NA,7.76494516864828,6.15853324843301,7.98145120124543,5.97175812232731,7.21610927078914,6.50647693060345,4.13732028941457,4.2099090645981,4.48994381956843,3.76650013861804,6.22536563480275,8.52280683574154,7.93699614872802,10.1726801738622,6.51343245201773,8.42320421472133,3.8702319454562,5.70320329466862,3.82621769711011,5.18914849388362,8.36334358832544,9.28080546119982,4.86338075153503,7.69657839262683,9.24451476400847,6.28272759337978,9.26013698596939,4.56562276278848,8.97811888385705,11.3796115129158,10.1352260300201,5.27914725126876,7.37974961894186,9.56874089463185,7.53514326549271,7.65380006275942,2.19345378625958
development,late_embryogenesis_abundant,NA,NA,NA,NA,NA,1.43851375863952,1.46176737583543,4.92696907254407,1.1793947397369,3.00339628760431,0.926849284734022,0.96545965524995,1.93448971733789,1.29676875605228,2.51735089800277,5.18218803293773,3.5400318581388,4.96537115976002,7.49855681083069,4.6232510649725,6.82248624121359,4.63386185239596,6.82386201357835,2.07213370507554,5.66923311683614,11.6389920677795,7.02679304750008,2.27970672995825,5.63566744049335,4.48335848430914,5.54778094194611,6.25595230734368,5.3481875403603,6.61316362758767,8.42515219326097,8.66136075124976,7.39622485873291,6.4772536366797,8.3631272839228,5.08970365771096,5.67427101428777,1.01167537713607
development,storage_proteins,NA,NA,NA,NA,NA,0.902578330471924,0.750569412711044,0.72469152606462,0.572811360877939,0.880255057075122,0.767443765953746,0.27080463932102,0.781652815594204,0.734826122876914,0.734829932028452,1.89135001703802,0.561533702360909,0.96245499008494,2.51030822214516,0.941799012622467,1.62226980761962,0.313972014396793,0.653226562525927,0.326704943896968,0.565159938329175,4.16430513870917,1.4947929807426,0.664000879938128,1.89126324243735,1.64613240702315,1.58902668123335,1.59887566910741,0.298523427767373,1.22081976628261,2.08421020015846,2.25079866292877,0.786781683057416,2.35299045084282,1.90470486540576,1.21522729897398,1.43779483082142,0.424444012993171
development,unspecified,NA,NA,NA,NA,NA,35.3672167282944,25.3213436459128,26.2012416055861,23.7245563609241,33.2312229104936,29.1606545421872,21.9213127168233,26.7964238241665,28.8206593830541,21.59659490182,49.4811884136527,41.3834382264173,44.0053196769038,66.6821876759577,47.9305504801454,59.1678183717775,28.4252432690969,47.2984756216923,22.1890126952334,40.4772128086068,65.0708330550521,47.8847248883229,28.9858427763289,46.090571293843,47.0537265573854,36.0504960920424,40.6849424251844,31.906968958061,44.1885397968667,57.6069903918529,51.8435443098523,53.1814928724426,47.8110733003215,64.6225537377968,42.1706855419191,39.6337000570997,14.6930657317852
DNA,repair,NA,NA,NA,NA,NA,1.47732732547437,0.977624547194399,1.15720631218317,0.767597014000151,1.02299592825854,1.03415575704955,0.985526608390357,0.939536219909381,0.971321744287638,1.14758712439438,2.16598706686373,2.73719915355583,2.46583435538977,3.18612264428737,1.83969398785075,3.31966721265644,2.27933382601052,3.44094481268022,1.22518102544161,1.93978313848141,2.86542525945202,2.21884238353598,1.13898238256118,2.54793184867197,1.94688916162268,1.44269445428325,2.60882272271332,2.97861194670755,2.30938652924586,2.94894629540244,2.69048581695372,3.30952002417434,2.18364869040123,3.39942287724188,1.94902835907992,1.25074844576082,1.21544154557723
DNA,synthesis/chromatin_structure,histone,core,H2A,NA,NA,40.7631565176044,23.3499828631217,54.565710361521,28.0426850193484,51.7399989069467,22.2574633748238,35.9055901728035,55.3530948180118,74.9455738332125,73.5464760444249,64.6938519901824,94.8246819842375,122.418987031569,62.3212788820402,70.4839596447043,75.8846687884361,97.5587927056218,84.7571209364832,75.6534069781141,112.625446179007,104.926488703231,66.2149121239786,54.3579046930984,50.7330860895512,47.6463248537687,42.8785445174932,111.979953218399,96.4174924380978,68.6621055827599,88.2125676568208,108.939189323173,125.178841916613,69.3991930934919,71.3334797937763,41.1749556123901,126.343574126353,33.8956107870484
