sample,d13C,soil_P,soil_S,soil_N,soil_C,Narea_mean,Narea_SE,Narea_CV,Latitude,Longitude,leaf_age,mg_Cl_a_per_m2,mg_Cl_b_per_m2,mg_Cl_total_per_m2,umol_Cl_a_per_m2,umol_Cl_b_per_m2,umol_Cl_total_per_m2,irradiance,gap,P,S.x,Unit,N,C,H,S.y,photo_max,Cond,Ci,Tleaf,LMA_g_per_m2,LWC_percent,species,site_revised,tavg,dnrg,isot,tsea,tmax,tmin,trng,twet,tdry,twrm,tcld,prec,pwmt,pdmt,psea,pwet,pdry,pwrm,pcld,soilN,soilP,soilC,alpha,site_id.x,tavg_recent_year,tmax_recent_year,prec_recent_year,VPD_recent_year,site_id.y,tavg_recent_month,tmax_recent_month,prec_recent_month,VPD_recent_month,N_per_area,P_per_area,leaf_rad,species_confirmed,biological_rep,date,gap_mean,gap_SE,leafrad_mean,leafrad_SE,LMA_mean,LMA_SE
T397,-31.14,119.475,337.777,0.31282,8.2387,2603.79468997525,185.394367519939,0.201388557971729,-43.04,147.95,new,504.0989358,83.91244328,588.0113791,563.8690557,93.86179338,657.7308491,13.11548996,89.3,584.617,321.469,ppm,1.3393,56.9445,7.419,0.07,NA,NA,NA,NA,247.3350436,57.02022197,eucten,TAS_Tasman_Peninsula,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,0.332951128,0.04220701,4.593078136,1.08889647168992,57,13.2788904,16.66854793,797.6999972,-4.787432991,57,16.40600001,19.936,40.5000004,-6.184839067,3312.5582389348,1445962.71184301,11.71213253428,eucten,1,150312,77.2510625,2.88616331015793,10.1318553461808,0.378534459172967,257.3507037375,12.3513089316253
T398,-31.14,119.475,337.777,0.31282,8.2387,2603.79468997525,185.394367519939,0.201388557971729,-43.04,147.95,mid,1207.385829,221.4256054,1428.811434,1350.543433,247.6796481,1598.223081,13.11548996,79.25375,391.623,373.706,ppm,1.0334,58.4077,7.799,0.047,33.73971298,0.172159456,1378.229359,25.39160347,235.7684824,51.94255354,eucten,TAS_Tasman_Peninsula,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,0.332951128,0.04220701,4.593078136,1.08889647168992,57,13.2788904,16.66854793,797.6999972,-4.787432991,57,16.40600001,19.936,40.5000004,-6.184839067,2436.4314971216,923323.603829352,10.3945176241735,eucten,1,150312,77.2510625,2.88616331015793,10.1318553461808,0.378534459172967,257.3507037375,12.3513089316253
T399,-31.14,119.475,337.777,0.31282,8.2387,2603.79468997525,185.394367519939,0.201388557971729,-43.04,147.95,old,883.8970976,208.291746,1092.188844,988.6992143,232.9885302,1221.687745,13.11548996,69.2075,255.935,65.048,ppm,0.6936,56.8134,7.428,0.019,NA,NA,NA,NA,302.7107889,51.1053316,eucten,TAS_Tasman_Peninsula,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,0.332951128,0.04220701,4.593078136,1.08889647168992,57,13.2788904,16.66854793,797.6999972,-4.787432991,57,16.40600001,19.936,40.5000004,-6.184839067,2099.6020318104,774742.857571215,9.076902714067,eucten,1,150312,77.2510625,2.88616331015793,10.1318553461808,0.378534459172967,257.3507037375,12.3513089316253
T402,-28.98,119.475,337.777,0.31282,8.2387,2603.79468997525,185.394367519939,0.201388557971729,-43.04,147.95,mid,816.8728198,137.1919495,954.0647694,913.7279864,153.4585565,1067.186543,13.11548996,79.972625,801.935,563.284,ppm,1.2923,56.6702,7.568,0.031,33.86585285,0.051145051,1022.997367,25.17627716,258.3873506,53.48925796,eucten,TAS_Tasman_Peninsula,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,0.332951128,0.04220701,4.593078136,1.08889647168992,57,13.2788904,16.66854793,797.6999972,-4.787432991,57,16.40600001,19.936,40.5000004,-6.184839067,3339.1397318038,2072098.60003411,10.4888016026234,eucten,2,150312,77.2510625,2.88616331015793,10.1318553461808,0.378534459172967,257.3507037375,12.3513089316253
T403,-28.98,119.475,337.777,0.31282,8.2387,2603.79468997525,185.394367519939,0.201388557971729,-43.04,147.95,old,613.6180431,129.0629973,742.6810404,686.3736499,144.3657688,830.7394187,13.11548996,69.83525,392.795,393.231,ppm,0.9248,56.2135,7.284,0.052,27.14179938,0.092751799,1224.244553,24.91222,297.0407348,49.45717198,eucten,TAS_Tasman_Peninsula,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,0.332951128,0.04220701,4.593078136,1.08889647168992,57,13.2788904,16.66854793,797.6999972,-4.787432991,57,16.40600001,19.936,40.5000004,-6.184839067,2747.0327154304,1166761.15425766,9.1592352022909,eucten,2,150312,77.2510625,2.88616331015793,10.1318553461808,0.378534459172967,257.3507037375,12.3513089316253
T405,-29.42,119.475,337.777,0.31282,8.2387,2603.79468997525,185.394367519939,0.201388557971729,-43.04,147.95,new,857.4336423,174.687609,1032.121251,959.0980339,195.40001,1154.498044,13.11548996,86.55,542.285,23.878,ppm,1.1339,58.1489,7.476,0.041,29.97225262,0.333028557,1559.311806,24.79364395,191.9089835,60.26565465,eucten,TAS_Tasman_Peninsula,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,0.332951128,0.04220701,4.593078136,1.08889647168992,57,13.2788904,16.66854793,797.6999972,-4.787432991,57,16.40600001,19.936,40.5000004,-6.184839067,2176.0559639065,1040693.63117297,11.35145656038,eucten,3,150312,77.2510625,2.88616331015793,10.1318553461808,0.378534459172967,257.3507037375,12.3513089316253
T406,-29.42,119.475,337.777,0.31282,8.2387,2603.79468997525,185.394367519939,0.201388557971729,-43.04,147.95,mid,973.8280557,177.1322302,1150.960286,1089.293127,198.1344857,1287.427613,13.11548996,76.813125,497.41,497.653,ppm,1.0413,58.4872,7.606,0.028,40.21213189,0.122840499,1136.525008,25.03726768,262.3510604,50.62022901,eucten,TAS_Tasman_Peninsula,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,0.332951128,0.04220701,4.593078136,1.08889647168992,57,13.2788904,16.66854793,797.6999972,-4.787432991,57,16.40600001,19.936,40.5000004,-6.184839067,2731.8615919452,1304960.40953564,10.0744176973372,eucten,3,150312,77.2510625,2.88616331015793,10.1318553461808,0.378534459172967,257.3507037375,12.3513089316253
T407,-29.42,119.475,337.777,0.31282,8.2387,2603.79468997525,185.394367519939,0.201388557971729,-43.04,147.95,old,1130.725069,221.30848,1352.033549,1264.793142,247.5486353,1512.341777,13.11548996,67.07625,285.554,396.22,ppm,0.7549,58.3904,7.756,0.021,27.89971406,0.159870185,1398.867578,24.45808983,263.3031857,48.11452514,eucten,TAS_Tasman_Peninsula,12.45855045,7.293665409,52.46138,246.6754303,19.76997185,5.86704874,13.90292263,9.760544777,15.54717827,15.54717827,9.422006607,942.6356812,103.4894333,57.7492981,14.16074848,277.4948425,208.032547,208.032547,273.3078308,0.332951128,0.04220701,4.593078136,1.08889647168992,57,13.2788904,16.66854793,797.6999972,-4.787432991,57,16.40600001,19.936,40.5000004,-6.184839067,1987.6757488493,751872.778893778,8.7973788342945,eucten,3,150312,77.2510625,2.88616331015793,10.1318553461808,0.378534459172967,257.3507037375,12.3513089316253
YG017,-26.26,323.718,219.445,0.19423,5.4404,2262.73367189021,132.578954562243,0.175777144534413,-32.78,150.92,new,2098.764424,372.7939479,2471.558372,2347.611213,416.9954675,2764.60668,17.53473473,87.62,1256.551,517.952,ppm,1.419,54.3172,6.713,0.054,19.0493406,0.054680918,1164.076805,24.88942909,131.2022215,60.24950495,angcos,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,1861.759523085,1648622.82628046,15.363934570426,angcos,1,140419,69.180625,4.21525812123597,12.1306390783061,0.73913432974351,212.9637038,15.8384508152725
YG018,-26.26,323.718,219.445,0.19423,5.4404,2262.73367189021,132.578954562243,0.175777144534413,-32.78,150.92,mid,1958.821008,403.8997305,2362.720739,2191.074953,451.7894077,2642.864361,17.53473473,77.76275,792.095,603.443,ppm,0.97,54.2138,6.819,0.033,27.59472454,0.104694145,1283.407594,24.2264061,224.6933908,36.60377358,angcos,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2179.52589076,1779785.11385726,13.6354919312531,angcos,1,140419,69.180625,4.21525812123597,12.1306390783061,0.73913432974351,212.9637038,15.8384508152725
YG019,-26.26,323.718,219.445,0.19423,5.4404,2262.73367189021,132.578954562243,0.175777144534413,-32.78,150.92,old,2605.388691,583.6990334,3189.087724,2914.305023,652.9071962,3567.21222,17.53473473,67.9055,1118.546,318.785,ppm,0.8985,53.3334,6.672,0.043,22.187325,0.144747913,1468.65752,24.01769257,203.1458969,41.20875421,angcos,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,1825.2658836465,2272280.30393907,11.9070492920802,angcos,1,140419,69.180625,4.21525812123597,12.1306390783061,0.73913432974351,212.9637038,15.8384508152725
YG020,-27.74,NA,NA,NA,NA,2570.28382804974,255.623772816992,0.2983605585041,-32.78,150.92,new,602.218419,125.6643333,727.8827524,673.6223927,140.5641312,814.1865239,17.53473473,78.75,1362.747,853.347,ppm,1.6241,54.1822,6.467,0.052,NA,NA,NA,NA,143.0908852,66.46070786,euccre,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2323.9390665332,1949966.74533644,13.808603599875,euccre,1,140419,68.5090833333333,3.73321546752883,12.0128860284546,0.65460942913051,208.198020244444,24.8678285579399
YG021,-27.74,NA,NA,NA,NA,2570.28382804974,255.623772816992,0.2983605585041,-32.78,150.92,mid,1276.86873,271.0149317,1547.883662,1428.264799,303.1486932,1731.413492,17.53473473,69.890625,1069.774,1172.673,ppm,1.4833,53.6306,6.595,0.062,37.41420399,0.263833197,1429.589631,24.18509102,287.7298909,46.73777254,euccre,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,4267.8974717197,3078059.56307657,12.2551356948891,euccre,1,140419,68.5090833333333,3.73321546752883,12.0128860284546,0.65460942913051,208.198020244444,24.8678285579399
YG022,-27.74,NA,NA,NA,NA,2570.28382804974,255.623772816992,0.2983605585041,-32.78,150.92,old,446.778739,102.6512324,549.4299714,499.7525044,114.8224077,614.5749121,17.53473473,61.03125,752.189,649.76,ppm,0.9748,53.973,6.475,0.053,21.63871043,0.081180736,1268.160797,24.24556541,332.3554162,44.47695035,euccre,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,3239.8005971176,2499940.88156062,10.7016677899031,euccre,1,140419,68.5090833333333,3.73321546752883,12.0128860284546,0.65460942913051,208.198020244444,24.8678285579399
YG043,-27.43,251.496,111.25,0.1462,3.7516,2649.26577614286,121.759602551284,0.129993814005242,-32.78,150.92,new,928.0240879,178.5156553,1106.539743,1038.058264,199.6819411,1237.740205,17.53473473,60.41,1380.607,390.883,ppm,1.6282,53.755,6.61,0.054,23.2977013,0.125493119,1396.703696,24.81913376,147.6599571,63.85479452,eucpun,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2404.1994215022,2038603.7039196,10.592733250393,eucpun,1,140420,63.13675,4.91601243892498,11.0708616296433,0.862009740459299,213.671900925,15.6451200224585
YG044,-27.43,251.496,111.25,0.1462,3.7516,2649.26577614286,121.759602551284,0.129993814005242,-32.78,150.92,mid,1514.312795,316.4302258,1830.743021,1693.862187,353.9487984,2047.810985,17.53473473,53.613875,522.08,583.915,ppm,1.1171,54.2448,6.873,0.035,27.84260552,0.169161737,1422.283631,24.18856239,261.7158729,44.09692671,eucpun,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2923.6280161659,1366366.22923632,9.40105075972379,eucpun,1,140420,63.13675,4.91601243892498,11.0708616296433,0.862009740459299,213.671900925,15.6451200224585
YG045,-27.43,251.496,111.25,0.1462,3.7516,2649.26577614286,121.759602551284,0.129993814005242,-32.78,150.92,old,1163.288918,255.5679078,1418.856826,1301.218029,285.8701429,1587.088172,17.53473473,46.81775,490.154,172.461,ppm,1.0003,53.9829,6.627,0.043,20.92862034,0.107421987,1388.127869,24.66142464,215.7666316,46.92887029,eucpun,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2158.3136158948,1057588.77545266,8.20936826905457,eucpun,1,140420,63.13675,4.91601243892498,11.0708616296433,0.862009740459299,213.671900925,15.6451200224585
YG054,-27.85,NA,NA,NA,NA,2570.28382804974,255.623772816992,0.2983605585041,-32.78,150.92,old,863.8288805,178.5861946,1042.415075,966.2515442,199.760844,1166.012388,17.53473473,50.964,419.87,114.455,ppm,0.6886,54.2561,6.64,0.04,13.90629387,0.168306414,1585.41671,23.77424049,266.5782368,51.90502793,euccre,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,1835.6577386048,1119282.04285216,8.9364022077972,euccre,2,140420,68.5090833333333,3.73321546752883,12.0128860284546,0.65460942913051,208.198020244444,24.8678285579399
YG055,-27.85,NA,NA,NA,NA,2570.28382804974,255.623772816992,0.2983605585041,-32.78,150.92,mid,1482.872122,303.7232588,1786.595381,1658.693649,339.7351888,1998.428838,17.53473473,58.362,896.565,424.77,ppm,1.0266,54.7894,6.695,0.045,20.66395338,0.312387705,1596.785092,23.71793365,238.6866271,53.51832461,euccre,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2450.3569138086,2139980.75825912,10.2336218831226,euccre,2,140420,68.5090833333333,3.73321546752883,12.0128860284546,0.65460942913051,208.198020244444,24.8678285579399
YG056,-27.85,NA,NA,NA,NA,2570.28382804974,255.623772816992,0.2983605585041,-32.78,150.92,new,1313.984687,272.7225,1586.707187,1469.781529,305.0587248,1774.840254,17.53473473,65.76,868.795,426.592,ppm,1.5502,55.2802,6.767,0.045,21.42011824,0.196428705,1524.734642,23.66259766,173.8343067,61.29126214,euccre,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2694.7794224634,1510263.76489426,11.530841558448,euccre,2,140420,68.5090833333333,3.73321546752883,12.0128860284546,0.65460942913051,208.198020244444,24.8678285579399
YG070,-28.39,282.593,156.208,0.17225,3.7289,2860.98421002379,145.159793350042,0.152213136487917,-32.78,150.92,new,1381.473181,258.3222933,1639.795475,1545.272015,288.951111,1834.223126,17.53473473,84.18,487.135,665.319,ppm,1.1826,56.9427,7.159,0.051,31.84747133,0.10503244,1211.604744,24.55220604,265.9766967,47.34557182,eucspa,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,3145.4404151742,1295665.58146955,14.760739695714,eucspa,1,140525,73.911,2.98054508372105,12.9600977862903,0.522630673938543,254.629913177778,19.0926496552474
YG071,-28.39,282.593,156.208,0.17225,3.7289,2860.98421002379,145.159793350042,0.152213136487917,-32.78,150.92,mid,2690.873554,573.6035707,3264.477124,3009.925675,641.6147323,3651.540408,17.53473473,74.70975,423.841,622.408,ppm,1.142,57.3545,7.22,0.048,30.4960077,0.092703775,1173.866949,25.30690956,243.5555028,48.8259316,eucspa,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2781.403841976,1032288.07862255,13.1001564799462,eucspa,1,140525,73.911,2.98054508372105,12.9600977862903,0.522630673938543,254.629913177778,19.0926496552474
YG072,-28.39,282.593,156.208,0.17225,3.7289,2860.98421002379,145.159793350042,0.152213136487917,-32.78,150.92,old,1987.312597,392.3955857,2379.708183,2222.94474,438.9212368,2661.865976,17.53473473,65.2395,609.62,450.338,ppm,1.1234,56.3539,7.079,0.032,31.24034421,0.094696922,1153.690183,25.14236259,156.7282849,46.04058558,eucspa,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,1760.6855525666,955446.97040738,11.4395732641784,eucspa,1,140525,73.911,2.98054508372105,12.9600977862903,0.522630673938543,254.629913177778,19.0926496552474
YG075,-26.79,251.496,111.25,0.1462,3.7516,2649.26577614286,121.759602551284,0.129993814005242,-32.78,150.92,mid,2664.977004,623.0182019,3287.995206,2980.958617,696.888369,3677.846986,17.53473473,77.274625,454.142,894.423,ppm,1.198,54.2221,6.764,0.06,29.75108036,0.057047485,885.4764071,25.31625748,249.6818825,44.01974775,eucpun,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2991.18895235,1133910.29482315,13.5499005073523,eucpun,2,140525,63.13675,4.91601243892498,11.0708616296433,0.862009740459299,213.671900925,15.6451200224585
YG076,-26.79,251.496,111.25,0.1462,3.7516,2649.26577614286,121.759602551284,0.129993814005242,-32.78,150.92,new,2135.878816,397.9671943,2533.84601,2389.126192,445.1534612,2834.279653,17.53473473,87.07,1116.545,600.817,ppm,1.5906,52.5296,6.547,0.048,27.15177731,0.094237689,1261.370089,25.18629074,162.8553974,60.27285323,eucpun,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2590.3779510444,1818353.79689983,15.267493529411,eucpun,2,140525,63.13675,4.91601243892498,11.0708616296433,0.862009740459299,213.671900925,15.6451200224585
YG077,-26.79,251.496,111.25,0.1462,3.7516,2649.26577614286,121.759602551284,0.129993814005242,-32.78,150.92,old,1802.253304,379.043407,2181.296711,2015.943293,423.9859138,2439.929207,17.53473473,67.47925,302.848,615.009,ppm,1.0764,53.8143,6.89,0.064,NA,NA,NA,NA,209.3626479,47.54108969,eucpun,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2253.5795419956,634050.591912192,11.8323074852935,eucpun,2,140525,63.13675,4.91601243892498,11.0708616296433,0.862009740459299,213.671900925,15.6451200224585
YG080,-27.52,323.718,219.445,0.19423,5.4404,2262.73367189021,132.578954562243,0.175777144534413,-32.78,150.92,old,1881.003818,422.644578,2303.648396,2104.031116,472.7567987,2576.787915,17.53473473,48.8715,1821.122,142.137,ppm,0.7771,53.8778,6.558,0.037,27.47457714,0.084583196,1183.41993,25.28395271,268.408328,41.28350536,angcos,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2085.801116888,4888043.11104016,8.56948788357195,angcos,2,140525,69.180625,4.21525812123597,12.1306390783061,0.73913432974351,212.9637038,15.8384508152725
YG081,-27.52,323.718,219.445,0.19423,5.4404,2262.73367189021,132.578954562243,0.175777144534413,-32.78,150.92,mid,2144.385809,404.5741939,2548.960003,2398.641845,452.5438411,2851.185686,17.53473473,55.96575,1983.113,447.237,ppm,1.2481,53.1654,6.566,0.048,32.69000731,0.080379698,1039.43337,25.41584396,163.0644724,54.68061846,angcos,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2035.2076800244,3233752.75054581,9.81344580215498,angcos,2,140525,69.180625,4.21525812123597,12.1306390783061,0.73913432974351,212.9637038,15.8384508152725
YG082,-27.52,323.718,219.445,0.19423,5.4404,2262.73367189021,132.578954562243,0.175777144534413,-32.78,150.92,new,1108.814636,192.1166454,1300.931282,1240.284828,214.8955765,1455.180405,17.53473473,63.06,1390.718,486.993,ppm,1.3526,53.694,6.777,0.052,NA,NA,NA,NA,180.170456,52.16252369,angcos,NSW_Yengo_N,16.59402466,12.30422306,49.51391602,463.822876,29.08605194,4.236021996,24.85002899,21.67108917,10.60771847,22.20776939,10.60771847,786.9112549,104.7061768,35.69359589,33.7851181,286.0693054,116.4623337,272.2180481,116.4623337,0.18543607,0.036610663,4.014856339,0.794738841352713,66,21.59824999,28.04114283,346.9000007,-9.250679684,66,19.03416661,23.99299997,158.1999999,-4.911885863,2436.985587856,2505662.96227408,11.057403720738,angcos,2,140525,69.180625,4.21525812123597,12.1306390783061,0.73913432974351,212.9637038,15.8384508152725
