sample,Latitude,Longitude,leaf_age,biological_rep,irradiance,gap,LMA_g_per_m2,LWC_percent,species,site_revised,tavg,dnrg,isot,tsea,tmax,tmin,trng,twet,tdry,twrm,tcld,prec,pwmt,pdmt,psea,pwet,pdry,pwrm,pcld,soilN,soilP,soilC,alpha,tavg_recent_year,tmax_recent_year,prec_recent_year,VPD_recent_year,tavg_recent_month,tmax_recent_month,prec_recent_month,VPD_recent_month,leaf_rad,species_confirmed.x,gap_mean,gap_SE,leafrad_mean,leafrad_SE,LMA_mean,LMA_SE,ID
RH011,-32.96,146.16,old,3,18.94631767,69.0525,320.6785877,48.09900769,eucdum,NSW_Round_Hill,17.88098907,13.47835827,45.48062134,612.1174927,33.54880142,3.913413286,29.63538742,11.24788284,22.1176815,25.43756294,10.25624561,380.7366638,39.92671967,22.58151245,16.01255035,104.2902374,80.81131744,99.31361389,96.61904144,0.080159411,0.022018077,1.614211559,0.468823848112403,18.68945208,25.76701375,297.9999964,-12.40349712,22.43166688,29.67600034,11.5999996,-16.98822258,13.0829060090767,eucdum,76.7214166666667,2.94626263903856,14.535883322591,0.55820827898477,271.622799411111,16.0151818046781,eucdum_60
RH055,-33.04,146.2,new,1,18.9042263,94.63,304.5805189,51.93040032,eucsoc,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.100451246,0.030238321,1.570758224,0.476830707643411,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,17.88906934769,eucsoc,83.398375,3.05531420872919,15.7658175405226,0.577583512194221,385.869368,18.1174200473049,eucsoc_74
RH056,-33.04,146.2,mid,1,18.9042263,83.984125,434.7725125,40.78794192,eucsoc,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.100451246,0.030238321,1.570758224,0.476830707643411,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,15.8765490460749,eucsoc,83.398375,3.05531420872919,15.7658175405226,0.577583512194221,385.869368,18.1174200473049,eucsoc_74
RH057,-33.04,146.2,old,1,18.9042263,73.33825,376.7374434,42.24931003,eucsoc,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.100451246,0.030238321,1.570758224,0.476830707643411,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,13.8640287444598,eucsoc,83.398375,3.05531420872919,15.7658175405226,0.577583512194221,385.869368,18.1174200473049,eucsoc_74
RH059,-33.04,146.2,new,2,18.9042263,93.64,390.1309228,41.05773744,eucsoc,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.100451246,0.030238321,1.570758224,0.476830707643411,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,17.70191750732,eucsoc,83.398375,3.05531420872919,15.7658175405226,0.577583512194221,385.869368,18.1174200473049,eucsoc_74
RH060,-33.04,146.2,mid,2,18.9042263,83.1055,485.8352137,36.65929126,eucsoc,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.100451246,0.030238321,1.570758224,0.476830707643411,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,15.7104517877465,eucsoc,83.398375,3.05531420872919,15.7658175405226,0.577583512194221,385.869368,18.1174200473049,eucsoc_74
RH061,-33.04,146.2,old,2,18.9042263,72.571,369.7302136,37.00444884,eucsoc,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.100451246,0.030238321,1.570758224,0.476830707643411,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,13.718986068173,eucsoc,83.398375,3.05531420872919,15.7658175405226,0.577583512194221,385.869368,18.1174200473049,eucsoc_74
RH063,-33.04,146.2,new,3,18.9042263,93.64,333.9173,43.24883114,eucsoc,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.100451246,0.030238321,1.570758224,0.476830707643411,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,17.70191750732,eucsoc,83.398375,3.05531420872919,15.7658175405226,0.577583512194221,385.869368,18.1174200473049,eucsoc_74
RH064,-33.04,146.2,mid,3,18.9042263,83.1055,416.5356011,37.49194662,eucsoc,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.100451246,0.030238321,1.570758224,0.476830707643411,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,15.7104517877465,eucsoc,83.398375,3.05531420872919,15.7658175405226,0.577583512194221,385.869368,18.1174200473049,eucsoc_74
RH065,-33.04,146.2,old,3,18.9042263,72.571,360.584586,36.61315546,eucsoc,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.100451246,0.030238321,1.570758224,0.476830707643411,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,13.718986068173,eucsoc,83.398375,3.05531420872919,15.7658175405226,0.577583512194221,385.869368,18.1174200473049,eucsoc_74
RH096,-31.08,141.71,new,1,20.74793243,100,367.2240962,50.39313796,eucgil,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.050304931,0.031114826,0.837346315,0.319050415164729,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,20.74793243,eucgil,88.75,3.24759526419165,18.413790031625,0.673808871014363,373.470003411111,23.5451946920961,eucgil_62
RH097,-31.08,141.71,mid,1,20.74793243,88.75,444.7477047,37.32272217,eucgil,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.050304931,0.031114826,0.837346315,0.319050415164729,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,18.413790031625,eucgil,88.75,3.24759526419165,18.413790031625,0.673808871014363,373.470003411111,23.5451946920961,eucgil_62
RH098,-31.08,141.71,old,1,20.74793243,77.5,412.1877977,35.46263345,eucgil,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.050304931,0.031114826,0.837346315,0.319050415164729,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,16.07964763325,eucgil,88.75,3.24759526419165,18.413790031625,0.673808871014363,373.470003411111,23.5451946920961,eucgil_62
RH099,-31.08,141.71,new,2,20.74793243,100,215.7854097,61.97224337,eucgil,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.050304931,0.031114826,0.837346315,0.319050415164729,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,20.74793243,eucgil,88.75,3.24759526419165,18.413790031625,0.673808871014363,373.470003411111,23.5451946920961,eucgil_62
RH100,-31.08,141.71,mid,2,20.74793243,88.75,345.0213452,44.42789035,eucgil,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.050304931,0.031114826,0.837346315,0.319050415164729,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,18.413790031625,eucgil,88.75,3.24759526419165,18.413790031625,0.673808871014363,373.470003411111,23.5451946920961,eucgil_62
RH101,-31.08,141.71,old,2,20.74793243,77.5,373.6992787,43.37116327,eucgil,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.050304931,0.031114826,0.837346315,0.319050415164729,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,16.07964763325,eucgil,88.75,3.24759526419165,18.413790031625,0.673808871014363,373.470003411111,23.5451946920961,eucgil_62
RH102,-31.08,141.71,new,3,20.74793243,100,342.4639805,52.81839936,eucgil,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.050304931,0.031114826,0.837346315,0.319050415164729,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,20.74793243,eucgil,88.75,3.24759526419165,18.413790031625,0.673808871014363,373.470003411111,23.5451946920961,eucgil_62
RH103,-31.08,141.71,mid,3,20.74793243,88.75,441.4228439,40.58167505,eucgil,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.050304931,0.031114826,0.837346315,0.319050415164729,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,18.413790031625,eucgil,88.75,3.24759526419165,18.413790031625,0.673808871014363,373.470003411111,23.5451946920961,eucgil_62
RH104,-31.08,141.71,old,3,20.74793243,77.5,418.6775741,38.94823336,eucgil,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.050304931,0.031114826,0.837346315,0.319050415164729,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,16.07964763325,eucgil,88.75,3.24759526419165,18.413790031625,0.673808871014363,373.470003411111,23.5451946920961,eucgil_62
RH117,-31.29,142.25,new,1,20.68780136,100,165.0329915,61.79258511,euccam,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.042245362,0.018357892,0.899514019,0.32892245945155,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,20.68780136,euccam,88.75,3.24759526419165,18.360423707,0.671856057232735,263.021135366667,23.9350280526991,euccam_55
RH118,-31.29,142.25,mid,1,20.68780136,88.75,184.7144717,57.0931677,euccam,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.042245362,0.018357892,0.899514019,0.32892245945155,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,18.360423707,euccam,88.75,3.24759526419165,18.360423707,0.671856057232735,263.021135366667,23.9350280526991,euccam_55
RH119,-31.29,142.25,old,1,20.68780136,77.5,339.9697327,46.43971092,euccam,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.042245362,0.018357892,0.899514019,0.32892245945155,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,16.033046054,euccam,88.75,3.24759526419165,18.360423707,0.671856057232735,263.021135366667,23.9350280526991,euccam_55
RH120,-31.29,142.25,new,2,20.68780136,100,182.6217923,59.02081269,euccam,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.042245362,0.018357892,0.899514019,0.32892245945155,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,20.68780136,euccam,88.75,3.24759526419165,18.360423707,0.671856057232735,263.021135366667,23.9350280526991,euccam_55
RH121,-31.29,142.25,mid,2,20.68780136,88.75,283.854536,43.89617639,euccam,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.042245362,0.018357892,0.899514019,0.32892245945155,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,18.360423707,euccam,88.75,3.24759526419165,18.360423707,0.671856057232735,263.021135366667,23.9350280526991,euccam_55
RH122,-31.29,142.25,old,2,20.68780136,77.5,331.0905415,41.82560653,euccam,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.042245362,0.018357892,0.899514019,0.32892245945155,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,16.033046054,euccam,88.75,3.24759526419165,18.360423707,0.671856057232735,263.021135366667,23.9350280526991,euccam_55
RH123,-31.29,142.25,new,3,20.68780136,100,235.0578906,54.34782609,euccam,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.042245362,0.018357892,0.899514019,0.32892245945155,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,20.68780136,euccam,88.75,3.24759526419165,18.360423707,0.671856057232735,263.021135366667,23.9350280526991,euccam_55
RH124,-31.29,142.25,mid,3,20.68780136,88.75,332.9635927,47.90789104,euccam,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.042245362,0.018357892,0.899514019,0.32892245945155,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,18.360423707,euccam,88.75,3.24759526419165,18.360423707,0.671856057232735,263.021135366667,23.9350280526991,euccam_55
RH125,-31.29,142.25,old,3,20.68780136,77.5,311.8846693,40.01857794,euccam,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.042245362,0.018357892,0.899514019,0.32892245945155,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,16.033046054,euccam,88.75,3.24759526419165,18.360423707,0.671856057232735,263.021135366667,23.9350280526991,euccam_55
T013,-42.89,147.23,new,1,12.5469799,50.72,244.2573559,61.45844062,euccoc,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,0.398558617,0.02492604,6.647845745,1.17258528135271,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,6.36382820528,euccoc,53.1553333333333,2.97155279740707,6.66938898911133,0.372840132208553,307.312128566667,16.5919908514287,euccoc_56
T014,-42.89,147.23,mid,1,12.5469799,45.014,322.2337148,50.97703609,euccoc,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,0.398558617,0.02492604,6.647845745,1.17258528135271,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,5.647897532186,euccoc,53.1553333333333,2.97155279740707,6.66938898911133,0.372840132208553,307.312128566667,16.5919908514287,euccoc_56
T015,-42.89,147.23,old,1,12.5469799,39.308,332.8282569,49.44092918,euccoc,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,0.398558617,0.02492604,6.647845745,1.17258528135271,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,4.931966859092,euccoc,53.1553333333333,2.97155279740707,6.66938898911133,0.372840132208553,307.312128566667,16.5919908514287,euccoc_56
T017,-42.89,147.23,new,2,12.5469799,60.88,261.1695044,58.24793388,euccoc,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,0.398558617,0.02492604,6.647845745,1.17258528135271,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,7.63860136312,euccoc,53.1553333333333,2.97155279740707,6.66938898911133,0.372840132208553,307.312128566667,16.5919908514287,euccoc_56
T018,-42.89,147.23,mid,2,12.5469799,54.031,352.3795055,48.73784945,euccoc,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,0.398558617,0.02492604,6.647845745,1.17258528135271,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,6.779258709769,euccoc,53.1553333333333,2.97155279740707,6.66938898911133,0.372840132208553,307.312128566667,16.5919908514287,euccoc_56
T019,-42.89,147.23,old,2,12.5469799,47.182,370.3255869,49.434041,euccoc,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,0.398558617,0.02492604,6.647845745,1.17258528135271,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,5.919916056418,euccoc,53.1553333333333,2.97155279740707,6.66938898911133,0.372840132208553,307.312128566667,16.5919908514287,euccoc_56
T021,-42.89,147.23,new,3,12.5469799,68.08,256.282749,61.36793728,euccoc,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,0.398558617,0.02492604,6.647845745,1.17258528135271,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,8.54198391592,euccoc,53.1553333333333,2.97155279740707,6.66938898911133,0.372840132208553,307.312128566667,16.5919908514287,euccoc_56
T022,-42.89,147.23,mid,3,12.5469799,60.421,267.5148255,60.40186229,euccoc,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,0.398558617,0.02492604,6.647845745,1.17258528135271,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,7.581010725379,euccoc,53.1553333333333,2.97155279740707,6.66938898911133,0.372840132208553,307.312128566667,16.5919908514287,euccoc_56
T023,-42.89,147.23,old,3,12.5469799,52.762,358.8176582,52.7340824,euccoc,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,0.398558617,0.02492604,6.647845745,1.17258528135271,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,6.620037534838,euccoc,53.1553333333333,2.97155279740707,6.66938898911133,0.372840132208553,307.312128566667,16.5919908514287,euccoc_56
T049,-42.91,147.25,new,1,12.98399734,65.44,198.5235029,64.00390257,eucdel,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,0.507516742,0.02569712,7.655434608,1.14894045062597,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,8.496727859296,eucdel,61.7907083333333,2.68247431724399,8.02290392636716,0.348292393997143,246.377334322222,18.1759842112449,eucdel_58
T050,-42.91,147.25,mid,1,12.98399734,58.078,354.7518368,33.93286868,eucdel,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,0.507516742,0.02569712,7.655434608,1.14894045062597,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,7.5408459751252,eucdel,61.7907083333333,2.68247431724399,8.02290392636716,0.348292393997143,246.377334322222,18.1759842112449,eucdel_58
T051,-42.91,147.25,old,1,12.98399734,50.716,277.1970068,52.62168561,eucdel,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,0.507516742,0.02569712,7.655434608,1.14894045062597,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,6.5849640909544,eucdel,61.7907083333333,2.68247431724399,8.02290392636716,0.348292393997143,246.377334322222,18.1759842112449,eucdel_58
T053,-42.91,147.25,new,2,12.98399734,75.99,181.2165504,67.48316805,eucdel,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,0.507516742,0.02569712,7.655434608,1.14894045062597,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,9.866539578666,eucdel,61.7907083333333,2.68247431724399,8.02290392636716,0.348292393997143,246.377334322222,18.1759842112449,eucdel_58
T054,-42.91,147.25,mid,2,12.98399734,67.441125,233.5902347,58.60714286,eucdel,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,0.507516742,0.02569712,7.655434608,1.14894045062597,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,8.75655387606607,eucdel,61.7907083333333,2.68247431724399,8.02290392636716,0.348292393997143,246.377334322222,18.1759842112449,eucdel_58
T055,-42.91,147.25,old,2,12.98399734,58.89225,267.9829916,49.33181736,eucdel,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,0.507516742,0.02569712,7.655434608,1.14894045062597,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,7.64656817346615,eucdel,61.7907083333333,2.68247431724399,8.02290392636716,0.348292393997143,246.377334322222,18.1759842112449,eucdel_58
T057,-42.91,147.25,new,3,12.98399734,67.44,186.4062034,64.53112621,eucdel,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,0.507516742,0.02569712,7.655434608,1.14894045062597,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,8.756407806096,eucdel,61.7907083333333,2.68247431724399,8.02290392636716,0.348292393997143,246.377334322222,18.1759842112449,eucdel_58
