n,total_protein,photorespiration,calvin_cycle,Rubisco,Photosystems,ATP_synthase_chloroplastic,protein,stress,other
75,0.634030239718825,0.0445165579305757,0.194253606873676,0.325240448796607,0.157957750209577,0.0589545476517666,0.0156570771760221,0.0232370034402664,0.180183007921508
100,0.67348249882234,0.0439776229058517,0.187486332336029,0.308408118811803,0.153517906387847,0.0555010205098512,0.0222578693216227,0.0265716383446551,0.20227949138234
200,0.763441537542749,0.0404729636524772,0.170743121240371,0.272907709005454,0.140068020535636,0.0506659528522234,0.0340135501584256,0.03027574171698,0.260852940838433
500,0.872475707280876,0.0368698005694617,0.149679302630606,0.239494935258153,0.126056579725078,0.0452170124468176,0.0481145312115771,0.0337716468590038,0.320796191299303
1000,0.94534283637506,0.034027872314022,0.138876862630278,0.221034639486751,0.117166693018745,0.0417316801880471,0.0647791500489899,0.0340725564632589,0.348310545849908
2000,0.994625830244276,0.0326634534084686,0.132252077719133,0.210082532220409,0.111963431580228,0.0397225849011679,0.0739823917466689,0.034234378507994,0.365099149915931
1,0.0640033746445446,0,0,1,0,0,0,0,0
5,0.181524156402444,0,0.125540961061152,0.766220382183858,0,0.108238656754989,0,0,4.44089209850063e-16
10,0.264268268213618,0,0.145243822171307,0.591654197321238,0.0556080809727474,0.141907011863654,0,0,0.065586887671054
25,0.414165837516386,0.0234373506666226,0.256005981071004,0.377518896886843,0.14826841553698,0.0905471115084268,0,0,0.104222244330123
50,0.531533379824666,0.0379501659233629,0.208869193360107,0.294159193085819,0.197585983028405,0.0705534622960982,0.0249280468149398,0.0247454919861555,0.141208463505113
75,0.607810307135655,0.0444599870434824,0.188753297277758,0.263596448510603,0.192207281519043,0.0664799433082082,0.0270160692112235,0.0373454003326637,0.180141572797018
100,0.659441674153425,0.0446093068948844,0.180452485734079,0.242958012222657,0.186547207328914,0.064438782625233,0.0278827580006711,0.0375598783238631,0.215551568869698
200,0.773036608848882,0.0408815601561925,0.160194243120979,0.208790744257266,0.164950825781381,0.0573929537666862,0.0414528290852528,0.0406957018009902,0.285641142031253
500,0.893737959330271,0.0362726403717835,0.139230569219305,0.180593077886744,0.145455383618987,0.0503678135232548,0.0597283058560854,0.0442381044276805,0.34411410509616
1000,0.959540513878556,0.0340786449988222,0.130546163782798,0.168371674241506,0.136325284951294,0.0470636878640031,0.0719349136172582,0.0441895811449577,0.367490049399361
2000,0.996435436686524,0.0330207067310787,0.125879924389333,0.162137391822922,0.13170767112903,0.0453966178968497,0.077957533353968,0.0441502877729132,0.379749866903906
1,0.0775544676980978,0,0,1,0,0,0,0,0
5,0.217686997788982,0,0.148211167384362,0.758952232574795,0,0.0928366000408435,0,0,2.22044604925031e-16
10,0.296098671606811,0,0.211808916180108,0.557969517654032,0,0.128431770646472,0,0,0.101789795519387
25,0.444020146294105,0.0206499036661408,0.26155387680451,0.372086794604629,0.152920378169236,0.0856458361133508,0,0,0.107143210642133
50,0.558835680573552,0.0433302343814171,0.223412173334833,0.302381639149686,0.207399534199926,0.0680494785900232,0.014796920989347,0.0288597763133836,0.111770243041385
75,0.627814193827767,0.0426583657219988,0.198865675802543,0.269158694990446,0.202454174407998,0.0652991609439324,0.0226623368741026,0.0349850050085319,0.163916586250447
100,0.674485289057309,0.0428634923262475,0.188496380280809,0.250534224909986,0.193176472987483,0.0638924189723413,0.0264662823597109,0.0325642131442034,0.202006515019218
200,0.777267664037715,0.0398547347524595,0.17106746512283,0.21885780243835,0.171901325013668,0.0584008161602227,0.039463171558486,0.0347928872878036,0.26566179766618
500,0.887979504924405,0.0358150084850233,0.150305063486773,0.191947076312641,0.153380202477112,0.0513943168076849,0.055999905447938,0.0373413049422281,0.3238171220406
1000,0.95555035711639,0.0334656867017398,0.14047016961271,0.178373717854228,0.143174247831448,0.0478632895541065,0.0686308324697066,0.0378612636167062,0.350160792359354
2000,0.995847429170254,0.0323955970963302,0.134980641191643,0.171155806404804,0.137904269827134,0.045926496455686,0.0753149055055984,0.0382085333219375,0.364113750196867
1,0.0758924153729396,0,0,1,0,0,0,0,0
5,0.244932956766914,0,0.138798023588826,0.861201976411176,0,0,0,0,-1.99840144432528e-15
10,0.311691047391705,0,0.188990501408891,0.676749455016632,0,0.0873680952372132,0,0,0.0468919483372638
25,0.439708874243184,0.0188063281792988,0.227315015702002,0.497003431552611,0.0951616329223143,0.0619315522343641,0,0,0.0997820394094096
50,0.545728859049737,0.0300345871680447,0.206661961911742,0.40044944620215,0.139518107500247,0.0498999689342493,0.019441275315034,0.0379981845134215,0.115996468455112
75,0.607041499427601,0.0355636129088259,0.193673425709902,0.360003096310654,0.13831227475944,0.0493351677206019,0.0342044503712208,0.0377261627625653,0.15118180945679
100,0.649251784519679,0.0359573822310703,0.185888297866539,0.336597949506867,0.134329234223261,0.0486551571813311,0.0370610313859372,0.0382139099942458,0.183297037610748
200,0.747357727619688,0.0338056163555075,0.163791859500406,0.29372927323897,0.127964874154816,0.0444228686986026,0.051016208625939,0.0413852005709265,0.243884098854833
500,0.865527178315559,0.0301648520063844,0.142096083537209,0.253626746430399,0.112725030439091,0.0390932941851197,0.0714069284092392,0.0421289117852439,0.308758153207313
1000,0.943251242354391,0.0279265626090394,0.131401031410688,0.232727859054102,0.104684998464811,0.0361019286811064,0.087117679283235,0.0407555513582181,0.339284389138801
2000,0.994954307651083,0.0268419813690312,0.12479866298973,0.220634093942978,0.0999097440124429,0.0343163185578329,0.0951857388050126,0.041132176623679,0.357181283699294
1,0.0826397317723362,0,0,1,0,0,0,0,0
5,0.206207420196533,0,0.150347725101748,0.849652274898251,0,0,0,0,6.66133814775094e-16
10,0.278284010322912,0,0.264487944782482,0.629589186484634,0,0.105922868732883,0,0,2.22044604925031e-16
25,0.411067879910473,0.0234287735912544,0.258140186142294,0.445207774689744,0.081313469070447,0.0717074773692216,0.0426043262173003,0.0381736612073647,0.0394243317123738
50,0.523431935331691,0.0456312852797532,0.220493416047023,0.349635938711691,0.116480247674993,0.0563141809015059,0.0403391815262768,0.0438768009783044,0.127228948880453
75,0.593860899616383,0.0448556986135676,0.204552948155899,0.308170846370914,0.127634829663803,0.0536126151825345,0.0441831343132014,0.0492168769396423,0.167773050760438
100,0.6440208303535,0.0449917639433444,0.19194832232267,0.284168783734711,0.124177469798872,0.0494369659838656,0.0560984019185231,0.0453835923282818,0.203794699969732
200,0.759243954816224,0.0394943971078572,0.168299316409515,0.242765286309687,0.113554874132241,0.0440401887063526,0.0647370794987769,0.0523150923856213,0.274793765449949
500,0.887369056620341,0.0351490669501116,0.145425289683278,0.207712985588948,0.101958335370665,0.0393705622648667,0.0844050985991099,0.0517642192789531,0.334214442264068
1000,0.957812557582631,0.0329787094293019,0.134971745452208,0.192666558620525,0.0951451600330156,0.0366076067452185,0.0981740800883668,0.0508859937673726,0.358570145863992
2000,0.996442961921888,0.0318739286963767,0.130070899839279,0.1851972027752,0.0918577231412684,0.0352485847727672,0.103088497207242,0.0505337233533551,0.372129440214511
1,0.114846068129589,0,0,1,0,0,0,0,0
5,0.262325853699234,0,0.0640557381656275,0.935944261834373,0,0,0,0,-6.66133814775094e-16
10,0.340213826749443,0,0.13556755044037,0.721670779363771,0,0.0964497944077234,0,0,0.0463118757881359
25,0.468027770146091,0,0.18408826244274,0.524589336705306,0.105678679799952,0.0701102706670719,0.0292254756957388,0.033168730746215,0.0531392439429768
50,0.578570854029749,0.0225460520004899,0.16524490879408,0.424360086220273,0.152061951173934,0.056714840396992,0.0320152648276712,0.026831436429269,0.120225460157291
75,0.64219299553373,0.0250321979730008,0.153130924287419,0.382318678665354,0.15208410839169,0.0547409935504337,0.0404494294986623,0.0489577049075741,0.143285962725866
100,0.689537042779258,0.0287042714940076,0.144972119478118,0.359090565559833,0.144013358906577,0.0538141492904595,0.0452552705130404,0.0510994979258422,0.173050766832122
200,0.795038309173059,0.0257787766543978,0.132417762207873,0.312871889063756,0.131372758863164,0.0466730331523531,0.0579414641430064,0.0541414581558702,0.23880285775958
500,0.906496415707227,0.0236222634476599,0.116659897852737,0.274825449852449,0.118270848167764,0.0424929812235161,0.0704626964354399,0.0525844236549839,0.30108143936545
1000,0.966133308358967,0.022559176258775,0.110065541137977,0.257861190666876,0.111905777175192,0.0400398694535323,0.0820739492241301,0.0510658803127356,0.324428615770783
2000,0.997250685440911,0.0220178739491787,0.106766141138898,0.249815105543121,0.108728660387713,0.0388145425102277,0.0865996960343906,0.0509304913016432,0.336327489134828
1,0.0801678560667345,0,0,1,0,0,0,0,0
5,0.205808039035878,0,0.159814016910147,0.58936242276396,0,0.134825938095699,0,0,0.115997622230194
10,0.294651254676232,0,0.275597779482424,0.472519429608577,0,0.170860759659704,0,0,0.0810220312492949
25,0.436631246117213,0.0234909864876538,0.285852543080704,0.318869627474369,0.137941109151537,0.115301728074566,0,0,0.11854400573117
50,0.560655243854143,0.0486581275705054,0.239473921543181,0.248331651793639,0.168420311028021,0.0968146998857958,0.0195494147694647,0.0252780726609719,0.15347380074842
75,0.633467599253308,0.0516851541839249,0.220913420938467,0.223566538241001,0.159453774846759,0.0902144610712299,0.0307043896209309,0.0377007473612414,0.185761513736447
100,0.68270537716636,0.0479575401527118,0.208171697027269,0.209892581728472,0.160184231910893,0.0837080532599896,0.0336893649656369,0.0383621931885506,0.218034337766477
200,0.786785608288368,0.044842044011338,0.185001286184814,0.182126862341944,0.14784824342512,0.0763103725515808,0.0466737131872877,0.0400596063669125,0.277137871931003
500,0.898693380716972,0.0408778125409911,0.162762550784894,0.159803567682096,0.131698803850397,0.0670513766259014,0.0599132271512428,0.0431164375329589,0.334776223831519
1000,0.962904149719941,0.0381518965926803,0.152815338347694,0.149147148792147,0.123776884697362,0.0626703189447519,0.0750152591208308,0.0431766102401796,0.355246543264354
2000,0.996962385107487,0.037078652653395,0.147716208773181,0.144068420085463,0.120022731027016,0.0605293751074347,0.0807123390223365,0.0427416046221177,0.367130668709056
1,0.106473680029764,0,0,1,0,0,0,0,0
5,0.277216432099338,0,0.158388743584533,0.769176279518505,0,0.072434976896961,0,0,5.55111512312578e-16
10,0.365237715430065,0,0.22024070588478,0.583806914936176,0.0412778970360517,0.104935361400294,0,0,0.0497391207426976
25,0.507245230282584,0.0161398312415045,0.247005229381259,0.420365320625637,0.190292722666393,0.0755578354957034,0,0,0.0506390605895037
50,0.615372840054961,0.0369085941543984,0.226638083439046,0.346502624075055,0.193340710201618,0.0677901285068597,0.0155162719091861,0.0154897829793151,0.0978138047345214
75,0.683941023570969,0.0364997637719771,0.2074355291287,0.315350084363727,0.189644020135219,0.0651703184860365,0.0185879184161999,0.0304135699588605,0.13689879573928
100,0.729284181309138,0.037144699115677,0.197433594266475,0.295743230157207,0.187332775015232,0.0611183616402778,0.0197072650047276,0.0337174660438228,0.167802608756581
200,0.825964623005184,0.0348879216783037,0.181269220863948,0.262194616748404,0.167815362216012,0.0569661913032437,0.0350640336148513,0.0379031496530726,0.223899503922164
500,0.919861532330089,0.0323128404639784,0.163370152535473,0.235770808044006,0.153198848152889,0.0511512407792919,0.0474139614433894,0.0402488534873645,0.276533295093608
1000,0.969733438610076,0.0308003374334802,0.155799093809224,0.223645476304202,0.146016623834133,0.0485206107683208,0.0579119267809486,0.040074391680438,0.297231539389253
2000,0.99724091462086,0.0301293463266388,0.151515623121352,0.217476533088814,0.142361612876667,0.0472140266193316,0.0628750696714536,0.0402376732514392,0.308190115044304
1,0.0767856376973583,0,0,1,0,0,0,0,0
5,0.225534190968386,0,0.116582168056049,0.682299701826791,0,0,0,0,0.201118130117159
10,0.298066323604134,0,0.177039960015003,0.516267350798909,0.0430065636846944,0.111508535572481,0,0,0.152177589928912
25,0.426586052549151,0,0.218266919730543,0.360728885367733,0.0833372592603727,0.0779137973451221,0.0154097920703646,0.0449290415990195,0.199414304626845
50,0.543556185439641,0.0189608203469052,0.188913974898294,0.283102125174076,0.156156468433103,0.0611472008577868,0.0233380154012327,0.0458211442100768,0.222560250678525
75,0.612771623192126,0.0212977125398489,0.172002414087244,0.255288357926276,0.166259342757439,0.0585184384443071,0.0251940172652188,0.0721707889213912,0.229268928058276
100,0.663966085408231,0.0257201576540871,0.164226355352382,0.235604596238308,0.159405286334599,0.0540064309009691,0.0232514569548331,0.0734248541404116,0.26436086242441
200,0.773126293831434,0.0240459413755347,0.147006782176891,0.203833284352418,0.141822159889648,0.0495128500420405,0.0433479288632528,0.068016797547288,0.322414255752926
500,0.891182006656289,0.0224492144291009,0.128607870955227,0.177123944497535,0.124770489487462,0.044638257194995,0.0613507345429755,0.0684573416668751,0.37260214722583
1000,0.958993898921461,0.0213145314779155,0.120109683165406,0.164812541231364,0.116970407486331,0.0414818192956336,0.0726511995439279,0.0662330592720439,0.396426758527378
2000,0.996480989572584,0.0207366029865469,0.115747408974012,0.158612380126201,0.112994305494592,0.0399893115651348,0.0784881465842005,0.0654284785299927,0.40800336573932
1,0.126633827251422,0,0,1,0,0,0,0,0
5,0.309979929283165,0,0,0.831213293725805,0,0,0,0,0.168786706274195
10,0.407918108775576,0,0.100340861778895,0.631645010273639,0,0.0900189899175914,0,0,0.177995138029875
25,0.556027037552707,0.0380804506749684,0.186347039595513,0.463393721180201,0.0646216726846134,0.0660406304748998,0,0,0.181516485389805
50,0.665397648055504,0.0384401569781179,0.176173999964424,0.3872262529952,0.118577763798223,0.0551856115337644,0.0145749815056719,0.0145569709211257,0.195264262303473
75,0.724726843728421,0.0418906843016716,0.169955946647115,0.355526278953323,0.118741714593264,0.0581930781459256,0.0187827881072343,0.0270731254180999,0.209836383833368
100,0.764400249151205,0.0397165012037678,0.162848056439,0.337073984858664,0.117335734767822,0.0551727787875114,0.0263384642592846,0.0301293019670447,0.231385177716906
200,0.845876832597698,0.0387479173314171,0.150992139839776,0.307339308221002,0.11348810448854,0.051871358428162,0.0333179886605804,0.0308917225816349,0.273351460448888
500,0.927174526791679,0.0358473555222563,0.138576544562501,0.280847962778783,0.105646648449116,0.0478715347317763,0.0448640686824241,0.0332148597479559,0.313131025525188
1000,0.970713304809221,0.0342395171967003,0.132933209488579,0.268251270173949,0.10165615429946,0.0457243836484238,0.054810834707248,0.0330647556410725,0.329319874844567
2000,0.997145718077557,0.0335096009853328,0.129433023946149,0.26114044544247,0.0992962414073095,0.0445502821736825,0.0601112371706463,0.0333051729814055,0.338653995893004
1,0.0879141354094007,0,0,1,0,0,0,0,0
5,0.174758995917639,0,0.352934880949776,0.647065119050224,0,0,0,0,3.33066907387547e-16
10,0.25481604700224,0.0608302405229534,0.308545220135753,0.44377287784215,0,0.125705919329681,0,0,0.0611457421694628
25,0.387371946929938,0.0842651111103777,0.275846912568134,0.291916984166633,0.10901832014782,0.0826902559729374,0.0383146841137138,0.0179820607806844,0.0999656711396995
50,0.510747006463305,0.082600144626663,0.251974268767346,0.221402081789135,0.130697242222187,0.0627157575923513,0.0290594630870367,0.0412671461337533,0.180283895781527
75,0.587614877778875,0.0774393649152177,0.224114272207106,0.198402228428004,0.123539116533814,0.0599708202804989,0.0301241097125296,0.0570892666149337,0.229320821307896
100,0.638730122360198,0.0712421746790079,0.212422953078448,0.182524820933735,0.124061297675485,0.0580279892275758,0.0467962216715748,0.0525206206033634,0.252403922130811
200,0.75644006261293,0.0639735156272268,0.184682343617816,0.155847038759783,0.112164496791056,0.050255387913821,0.0588222352420426,0.0497629527593102,0.324492029288944
500,0.884117438103956,0.0560201642749298,0.158636556458182,0.134184193597603,0.100878504853863,0.0444975163072162,0.0803094627135177,0.048260048417636,0.377213553377051
1000,0.957133241664112,0.0520062759945129,0.14775477279766,0.123947827024893,0.0944090824783877,0.0412064862450743,0.0946846718534214,0.0475408833746944,0.398450000231357
2000,0.996577084767716,0.0501745127111184,0.14195415624572,0.119042056345506,0.0911586129999067,0.039631520022343,0.100410052061623,0.0475158430135343,0.410113246600249
1,0.12021425481389,0,0,1,0,0,0,0,0
5,0.294696114639407,0,0.151644099435018,0.848355900564981,0,0,0,0,5.55111512312578e-16
10,0.38267854838116,0,0.167377603539986,0.699725202117175,0,0.0893930333695429,0,0,0.043504160973296
25,0.525587726367956,0.0352198192606207,0.229042328919783,0.509467423187985,0.0677835412115269,0.0650867486606722,0,0,0.0934001387594123
50,0.633697784212282,0.051191322355089,0.199367334169619,0.427328229271917,0.097398740031085,0.053982824459089,0.0185333514525942,0.0210254803422053,0.131172717918401
75,0.696128635213086,0.0504962660239548,0.18819935369025,0.389004184460938,0.111909326676309,0.0529560041037415,0.0205076538082259,0.029780788523352,0.157146422713229
100,0.737675355615393,0.0476522585213487,0.179840074795877,0.367095023521647,0.107807305579254,0.0525097133609363,0.028501317021158,0.0354220165848676,0.181172290614911
200,0.826892768869002,0.0466283008293836,0.166474610295722,0.328586296664096,0.102897542013763,0.0492737430052388,0.0415577463294646,0.034563632869635,0.230018127992698
500,0.918685494282619,0.0424317429530506,0.149840889303809,0.29575478697762,0.0957077287387132,0.0443504355295799,0.0554862026323628,0.0356494209107551,0.280778792954109
1000,0.968982351487152,0.0402292432759681,0.142834712755477,0.280403076737139,0.0915912556361319,0.0421293346379151,0.0662874612722208,0.0356777804894843,0.300847135195663
2000,0.997184134986081,0.0392670761313668,0.138821369906994,0.272472879509639,0.0893556237581935,0.040952977361369,0.0716906794133054,0.0357499985367195,0.311689395382413
1,0.0655406097391074,0,0,1,0,0,0,0,0
5,0.171195565420509,0,0.140931066413678,0.757539979577712,0,0.10152895400861,0,0,-4.44089209850063e-16
10,0.231757610136974,0,0.252555043726647,0.559582423445767,0.0460859189271927,0.141776613900393,0,0,-2.22044604925031e-16
25,0.342360694243921,0.0350515655143713,0.227282834674763,0.378803663250108,0.139128841075668,0.0959742451844008,0.0483581624787819,0.0255829421734405,0.0498177456484663
50,0.443346376829423,0.0270675005616511,0.203120642041034,0.302585186550972,0.169318477518805,0.0741131786073211,0.0373431135199419,0.0530675933449754,0.133384307855299
75,0.508176845492915,0.035564475045524,0.186996895823511,0.26398299593817,0.171869954392117,0.0700354363567369,0.0325790799510697,0.0561706865228898,0.182800475969982
100,0.555417812971151,0.0390220962368973,0.174677710265955,0.241529967182735,0.163633840609275,0.067472587706618,0.0408597817294182,0.0546893272231854,0.218114689045916
200,0.669546104841129,0.0357467072713011,0.150685298861785,0.201863967407562,0.144410498311384,0.0559714660850819,0.0645755909706506,0.0584146927990357,0.2883317782932
500,0.818778683464506,0.0306447111532491,0.126228713558985,0.165071753594778,0.118946692765024,0.0483204123789584,0.0940663209258789,0.0546731411258199,0.362048254497306
1000,0.925117878611016,0.0274646403009563,0.111926304066389,0.146419960887289,0.107843642243606,0.0429802205021906,0.112364561943358,0.0518402086684285,0.399160461387783
2000,0.993272800574618,0.0258589856650278,0.104705310822656,0.136373132863392,0.101034250137028,0.0401229768921258,0.120864675513025,0.0508424744077518,0.420198193698992
1,0.133537470080899,0,0,1,0,0,0,0,0
5,0.341652461259076,0,0.164248851104682,0.835751148895318,0,0,0,0,2.22044604925031e-16
10,0.42682628919028,0,0.131472745845496,0.668975750209456,0.0755600255070185,0.0854297837330141,0,0,0.0385616947050155
25,0.581148103039848,0.032398341941491,0.224164880807873,0.491331616719752,0.134706088546468,0.0627442082084716,0,0,0.0546548637759448
50,0.691847296833148,0.0423304798175137,0.197299148058429,0.412715982742428,0.18178100114703,0.0527048060229459,0.0119383570973182,0.0112190740375039,0.090011151076831
75,0.744332736564658,0.0461805077300187,0.186825507219565,0.385893038469361,0.176708407510987,0.0549869373237992,0.0140861616578044,0.0217843102077831,0.113535129880681
100,0.779603793412985,0.0457172787546363,0.180183491828572,0.370056891593091,0.172101336816037,0.0524992026454281,0.0191702813521737,0.0247041335320327,0.135567383478029
200,0.859433332624664,0.0433846237806964,0.168963329869923,0.336506364849358,0.160684086657917,0.0482566863638948,0.030885501451725,0.0237938641563203,0.187525542870166
500,0.93375748387395,0.0402149436835592,0.155819092894929,0.309960276558684,0.150168114776038,0.0455329520940475,0.0431286347195885,0.0266992434595875,0.228476741813567
1000,0.973438446156297,0.0386778309490867,0.149965139306673,0.297325145809825,0.144580222306308,0.0436768600506501,0.0518353792713139,0.026772602892252,0.247166819413891
2000,0.997326467494419,0.0379011711094646,0.14651858149318,0.290203596689296,0.141415363959659,0.0426617369594357,0.0566051921839768,0.0271542572602653,0.257540100344723
1,0.100268628803479,0,0,1,0,0,0,0,0
5,0.234726089118565,0,0.11233441680591,0.765963191066556,0,0.121702392127533,0,0,6.66133814775094e-16
10,0.32943555668943,0,0.251590962871701,0.545756341709418,0.0551138360147029,0.147538859404178,0,0,3.33066907387547e-16
25,0.497360710232136,0.0560360617473175,0.220158729073695,0.36149124880394,0.193965943075271,0.097724941438284,0,0,0.0706230758614923
50,0.618827503335375,0.0582761569332542,0.214108751352686,0.301527771495993,0.217536546114116,0.0785429639425665,0.0146920429174843,0.0131270106971834,0.102188756546716
75,0.683847867763246,0.0572485121983177,0.193751257096423,0.272858462850023,0.209916324574099,0.0795655012048681,0.0206033842589086,0.0210221017460617,0.145034456071299
100,0.725570352410966,0.0539565500014579,0.18936071425408,0.259696690297242,0.200241180210665,0.0749902447993694,0.0286549177753919,0.0222669495013467,0.170832753160447
200,0.8174054146512,0.0517242648421815,0.172366867552211,0.230519905693721,0.18362494312711,0.069557451598263,0.0409143503478732,0.0260570619206788,0.225235154917961
500,0.91222457044168,0.0466981016963115,0.155029062868685,0.207424899383468,0.167259626546009,0.0623274568653968,0.0562836960825463,0.0287158925795275,0.276261263978057
1000,0.966236622271126,0.0442835002843809,0.147251661474672,0.195829971021216,0.158686256869923,0.0590301918977111,0.0679809327309504,0.0285535259214649,0.298383959799681
2000,0.997145061673471,0.0430714705020221,0.142796784467767,0.189759842385856,0.154235384194726,0.0572563894260034,0.0734374126112322,0.0290079819894309,0.310434734422962
1,0.129680370096794,0,0,1,0,0,0,0,0
5,0.295624628970165,0,0.0927647586958484,0.817950483572613,0,0,0,0,0.0892847577315381
10,0.392507226319433,0,0.198823395103074,0.616055685113253,0,0.11787432760094,0,0,0.0672465921827331
25,0.529479491654425,0.0518192805894375,0.214011490447267,0.456686825520979,0.123430250274947,0.087381147164638,0,0,0.0666710060027313
50,0.629655996142815,0.0543877649310761,0.196305200680789,0.389286680751978,0.141527308307433,0.0788355716573805,0.0146000700353994,0.0135600382749652,0.111497365360979
75,0.691419704209676,0.0524980861334443,0.18592464120997,0.354512159924913,0.143195060901521,0.0759323748660486,0.023827906040174,0.0232392386130116,0.140870532310918
100,0.731422221970033,0.0496268914119037,0.182262195926061,0.337527658293736,0.137640629190121,0.0717795256868372,0.0308829545935975,0.0269603429191439,0.163319801978599
200,0.817282511117249,0.0482805726043326,0.165624658936613,0.302068411409001,0.131470510770109,0.0680110027060156,0.0375875797567717,0.0270213971882987,0.219935866628859
500,0.905533522046289,0.0441829196725509,0.150832582708844,0.273142066694745,0.122081888741081,0.0615884999573666,0.0508348548379501,0.0294119786025497,0.267925208784913
1000,0.959758826724149,0.0417816577083326,0.142966060136635,0.257709844167117,0.115990362127142,0.0581088183104266,0.0644023044060546,0.0295115832483657,0.289529369895927
2000,0.995706262650604,0.0404589163807144,0.137915287406039,0.248405887309245,0.112140586352502,0.0560109475815478,0.07129007618125,0.0299132645715277,0.303865034217174
1,0.0975491068902841,0,0,1,0,0,0,0,0
5,0.267126759205637,0,0.106357757540919,0.80266150443787,0,0,0,0,0.0909807380212113
10,0.35182298409476,0,0.121647266300932,0.609432516102642,0.0811316520985787,0.118710106169003,0,0,0.0690784593288443
25,0.497606684466798,0.0326093828822637,0.199825537039284,0.430887231045457,0.156606224731904,0.0839316373720678,0,0,0.0961399869290226
50,0.600742503242583,0.04099657297936,0.182506473736254,0.363905725815718,0.188526314062001,0.0695222055525499,0.0125367201989959,0.0187355422424842,0.123270445412637
75,0.663045881136542,0.0458924173365793,0.17637486115164,0.329711175184609,0.17807149492115,0.0708832948578272,0.0250199208465239,0.0246581801773391,0.149388655524332
100,0.703823601402932,0.0432335292959265,0.168200760629396,0.312585442782845,0.17225652501401,0.0667764999684387,0.0301835210560089,0.030196722336645,0.176566998916729
200,0.794863031215704,0.0418963231877528,0.152621992271609,0.276783550681764,0.160035286642991,0.0624816393888896,0.0383974014931833,0.0284490834593204,0.23933472287449
500,0.893261033244727,0.0376886160412366,0.13662247798548,0.246916973851553,0.14531846265441,0.0558693975087851,0.0532420011212004,0.0324294059040397,0.291912664933296
1000,0.955969901309662,0.0354737583882139,0.128297902560652,0.230719932590068,0.136777048737691,0.0523196870147093,0.0673178518298882,0.0325346542001521,0.316559164678625
2000,0.99590324248231,0.0342558474471748,0.1233387535095,0.221468614399272,0.13171224279692,0.0502217925381365,0.0746328023790469,0.0328906408582987,0.331479306071651
1,0.125912777232627,0,0,1,0,0,0,0,0
5,0.307496059619626,0,0.0998968453820356,0.83208059094067,0,0,0,0,0.0680225636772942
10,0.393799946522464,0,0.195890437515505,0.649724575281602,0,0.101270022407437,0,0,0.0531149647954564
25,0.525555043409138,0.0439169165951983,0.18806730309964,0.48684054355281,0.0980961166804211,0.0758819269427717,0,0,0.107197193129158
50,0.638954897568152,0.0433820686209399,0.185359974392558,0.405901274762628,0.136529269628351,0.0624146235675793,0.0151302031216968,0.0193437076187443,0.131938878287503
75,0.703543679774627,0.0470294224459746,0.171663732727858,0.368637534377138,0.14281278672686,0.0640495135735391,0.0234491395886118,0.0252757374136792,0.15708213314634
100,0.747185117867152,0.0442825373981809,0.166678029160615,0.347106227408627,0.139284402448563,0.0603085224662016,0.0314790743095199,0.0305144571155397,0.180346749692754
200,0.835596534767229,0.0424491308229395,0.154352671767743,0.311946870558215,0.130400375172983,0.0565685228709452,0.0406099706890472,0.0296000010546368,0.23407245706349
500,0.921802574559958,0.0387327484191826,0.140487253097161,0.282996012284862,0.120907511829,0.051278292111982,0.0523500514852443,0.0326073919812716,0.280640738791297
1000,0.96913615760678,0.0369716657135871,0.134212040526306,0.269174202888664,0.115774305522523,0.048773808836716,0.0632440568593864,0.0334785253318067,0.298371394321012
2000,0.996958503807813,0.0360615598620113,0.130536086353747,0.261662297596165,0.112767146545093,0.0474643683260645,0.0684801345603021,0.0336694453323152,0.309358961424303
1,0.142353800463564,0,0,1,0,0,0,0,0
5,0.29725043138981,0,0.212512366504593,0.787487633495407,0,0,0,0,4.44089209850063e-16
10,0.381077539039937,0,0.252745749680926,0.614260917503507,0.0409870269914351,0.0920063058241311,0,0,5.55111512312578e-16
25,0.529073349026345,0.0160921186548436,0.243836363813291,0.442435891358789,0.176779809079236,0.0662697084707434,0.0139325428718502,0,0.0406535657512462
50,0.640650254685513,0.0351080029013692,0.215890005587616,0.365380388220649,0.225483618551421,0.0547280459863815,0.0207057476860369,0.0142670197515424,0.0684371713149835
75,0.700344624329987,0.0377069922618284,0.200608223883912,0.334236932274013,0.21367553236382,0.0572911895119363,0.0319292002728838,0.0234885759059536,0.101063353525653
100,0.74054734873943,0.0356599606698692,0.194559660398788,0.318227835709966,0.209069909121192,0.0541809739302342,0.0368248778710299,0.0269349273641305,0.12454185493479
200,0.826903814173641,0.0373900712550324,0.178980867373761,0.286579561976216,0.190194202064578,0.0513824489124801,0.0416782534002606,0.0341179028201308,0.179676692197542
500,0.914369307174281,0.0340700844352166,0.163135351894243,0.259357678670542,0.174722300399036,0.0466719085098406,0.0583884230845827,0.0350110819897295,0.228643171016809
1000,0.965786740489716,0.0322562302777131,0.154882317458535,0.245549758568919,0.165987760174369,0.0441871469751233,0.0705940276495934,0.0351048106972273,0.251437948198519
2000,0.996712565714819,0.0313954023011334,0.150266269380775,0.237930883098916,0.161156703443938,0.0428715959320275,0.0758297074531074,0.0352105187003841,0.265338919689718
1,0.109190394860166,0,0,1,0,0,0,0,0
5,0.244542480890848,0,0.154103889484729,0.65380305117364,0,0.192093059341631,0,0,-2.22044604925031e-16
