month,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97
Apr-80,1.245019674,1.244982719,1.244982481,1.245047688,1.245089293,1.245089293,1.245089293,1.245900631,1.245808244,1.24587369,1.245588899,0.444501996,0.439801574,0.439801574,0.449772835,1.243831873,1.24387002,0.436618328,1.243807197,1.244047284,1.244130135,1.243580222,1.243580222,1.243580222,1.243580222,1.243479371,1.243385315,1.243426323,1.245790958,1.24592638,0.243346229,0.243222162,0.34114942,0.335955143,0.339003772,0.39568764,0.401850462,0.282182634,0.282182634,0.282182634,0.282182634,0.282182634,0.282182634,0.282182634,0.282182634,0.282182634,0.282182634,0.282182634,0.282182634,0.351556838,0.351556838,0.351556838,0.360838622,0.361240208,0.266398817,0.266398817,0.266398817,0.39556241,0.39556241,0.39556241,0.405239969,0.405239969,0.405239969,0.405239969,0.412730575,0.412730575,0.412730575,0.412730575,0.696376503,0.697228551,0.718915224,0.718915224,0.718915224,0.676570952,0.746082664,0.746082664,0.721586645,0.721586645,0.721586645,0.721586645,1.232560277,1.232560277,1.232649922,1.232728481,0.845424533,0.845424533,1.22875154,1.22875154,1.22875154,1.229413867,1.228638649,1.228153825,1.229153752,1.229153752,1.233666062,1.200749397,1.193020582
May-80,1.241880178,1.241834164,1.241829872,1.241912723,1.241959929,1.241959929,1.241959929,1.242807627,1.242694259,1.242756248,1.24237144,0.244676322,0.243889302,0.243889302,0.245613217,1.240019798,1.240087748,0.243399784,1.240046382,1.240312576,1.24040854,1.239704013,1.239704013,1.239704013,1.239704013,1.239589691,1.215053916,1.239628077,1.241701365,1.241679668,0.239223242,0.238985851,0.330115229,0.330601156,0.368337631,0.463957459,0.474745303,0.864197373,0.864197373,0.864197373,0.864197373,0.864197373,0.864197373,0.864197373,0.864197373,0.864197373,0.864197373,0.864197373,0.864197373,0.961364806,0.961364806,0.961364806,0.971255362,0.965608358,0.927271843,0.927271843,0.927271843,1.099426746,1.099426746,1.099426746,1.103783846,1.103783846,1.103783846,1.103783846,1.106614947,1.106614947,1.106614947,1.106614947,1.207032919,1.208136916,1.209506989,1.209506989,1.209506989,1.202507854,1.130574346,1.130574346,1.118027329,1.118027329,1.118027329,1.118027329,1.216421008,1.216421008,1.216374993,1.215816021,1.113488555,1.113488555,1.210207343,1.210207343,1.210207343,1.210548282,1.209250212,1.20930028,1.210662723,1.210662723,1.217032671,1.212289691,1.212008357
Jun-80,1.238018274,1.237977743,1.237971902,1.23805809,1.238102555,1.238102555,1.238102555,1.239060998,1.238946915,1.239009023,1.238628864,0.236495525,0.236546129,0.236546129,0.23651132,1.23638916,1.236460328,0.2365226,1.23642242,1.23669374,1.23681879,1.117307544,1.117307544,1.117307544,1.117307544,0.983310044,0.66824168,0.909738719,1.237993479,1.237988234,0.235548273,0.235168979,0.222303078,0.222849876,0.230548576,0.282116026,0.29129982,1.219291091,1.219291091,1.219291091,1.219291091,1.219291091,1.219291091,1.219291091,1.219291091,1.219291091,1.219291091,1.219291091,1.219291091,1.218280911,1.218280911,1.218280911,1.217767596,1.218416333,1.218626261,1.218626261,1.218626261,1.219305873,1.219305873,1.219305873,1.219174385,1.219174385,1.219174385,1.219174385,1.219194055,1.219194055,1.219194055,1.219194055,1.195731401,1.195122957,1.195394993,1.195394993,1.195394993,1.195094943,1.190623999,1.190623999,1.190500259,1.190500259,1.190500259,1.190500259,1.195046663,1.195046663,1.19488883,1.195350051,1.190650582,1.190650582,1.185943246,1.185943246,1.185943246,1.187712908,1.185693026,1.185426116,1.188420653,1.188420653,1.196864128,1.192827702,1.192235827
Jul-80,1.238214612,1.238173246,1.238170028,1.23825717,1.238308549,1.238308549,1.238308549,1.239322782,1.239177585,1.239264011,1.238826752,0.23707214,0.237150118,0.237150118,0.237124115,0.991230786,1.039274573,0.237097219,0.983533025,0.964411676,0.91240418,0.483606011,0.483606011,0.483606011,0.483606011,0.381726116,0.26179257,0.343750536,1.238101363,1.238144994,0.235991538,0.235665426,0.340280533,0.349325895,0.423559338,0.362068623,0.37059772,1.017965317,1.017965317,1.017965317,1.017965317,1.017965317,1.017965317,1.017965317,1.017965317,1.017965317,1.017965317,1.017965317,1.017965317,1.023447514,1.023447514,1.023447514,1.014851809,1.044965267,1.149725437,1.149725437,1.149725437,1.220285535,1.220285535,1.220285535,1.22017622,1.22017622,1.22017622,1.22017622,1.22019875,1.22019875,1.22019875,1.22019875,1.200106502,1.199319363,1.199852347,1.199852347,1.199852347,1.19930613,1.195807934,1.195807934,1.195092797,1.195092797,1.195092797,1.195092797,1.198808312,1.198808312,1.198813081,1.1991539,1.195316911,1.195316911,1.191111684,1.191111684,1.191111684,1.193341732,1.190742612,1.190134645,1.193582535,1.193582535,1.200537801,1.19763732,1.197264552
Aug-80,1.241961718,1.241925359,1.241928339,1.242002726,1.242041945,1.242041945,1.242041945,1.242780924,1.242693067,1.242730856,1.242414951,0.241084442,0.241104633,0.241104633,0.241082534,0.604532242,0.643741608,0.241098508,0.591553569,0.5910483,0.558540583,0.363639295,0.363639295,0.363639295,0.363639295,0.325613528,0.267104715,0.309251308,1.154323459,1.167562485,0.240331352,0.240209818,0.353791773,0.351126194,0.379892617,0.354662299,0.361873716,0.33192274,0.33192274,0.33192274,0.33192274,0.33192274,0.33192274,0.33192274,0.33192274,0.33192274,0.33192274,0.33192274,0.33192274,0.477516979,0.477516979,0.477516979,0.482509106,0.498284847,0.408753455,0.408753455,0.408753455,1.22909379,1.22909379,1.22909379,1.229926467,1.229926467,1.229926467,1.229926467,1.230159879,1.230159879,1.230159879,1.230159879,1.22100389,1.220863104,1.220708728,1.220708728,1.220708728,1.220409274,1.219990134,1.219990134,1.22020185,1.22020185,1.22020185,1.22020185,1.222789526,1.222789526,1.223309875,1.222602606,1.219737172,1.219737172,1.21850121,1.21850121,1.21850121,1.219225645,1.217385173,1.217324615,1.218962669,1.218962669,1.223742485,1.220497012,1.220575452
Sep-80,1.237664223,1.237596869,1.238244534,1.238005161,1.238761902,1.238761902,1.238761902,1.192164898,1.203252077,1.189543724,1.196012735,0.244468391,0.244500875,0.244500875,0.244465485,0.290955633,0.300174505,0.244506523,0.288248122,0.289102197,0.282676339,0.249142885,0.249142885,0.249142885,0.249142885,0.245111406,0.243137941,0.243958861,0.431211531,0.436311752,0.24420701,0.244110793,0.241100863,0.240514487,0.240569383,0.24153167,0.242092848,0.238894865,0.238894865,0.238894865,0.238894865,0.238894865,0.238894865,0.238894865,0.238894865,0.238894865,0.238894865,0.238894865,0.238894865,0.24127762,0.24127762,0.24127762,0.241960183,0.243183166,0.238790601,0.238790601,0.238790601,0.618321478,0.618321478,0.618321478,0.64002645,0.64002645,0.64002645,0.64002645,0.649878025,0.649878025,0.649878025,0.649878025,1.118985534,1.127933741,1.176605821,1.176605821,1.176605821,1.00277853,1.235069156,1.235069156,1.235097766,1.235097766,1.235097766,1.235097766,1.237465143,1.237465143,1.237581968,1.237628818,1.232404828,1.232404828,1.234539628,1.234539628,1.234539628,1.234783292,1.234324098,1.23416698,1.235259771,1.235259771,1.23781538,1.235551238,1.235383153
Oct-80,0.756527722,0.755502224,0.765952528,0.763956785,0.778026998,0.778026998,0.778026998,0.533118188,0.572586358,0.527455151,0.562777877,0.246858433,0.246888578,0.246888578,0.246874213,0.245791703,0.245766491,0.246872082,0.245778322,0.245953724,0.246017292,0.245697916,0.245697916,0.245697916,0.245697916,0.24567619,0.24570398,0.24566564,0.246534154,0.246305004,0.246755704,0.246727481,0.244662523,0.244593278,0.244471416,0.244484976,0.24447678,0.306253344,0.306253344,0.306253344,0.306253344,0.306253344,0.306253344,0.306253344,0.306253344,0.306253344,0.306253344,0.306253344,0.306253344,0.244151458,0.244151458,0.244151458,0.244175628,0.244178057,0.344495744,0.344495744,0.344495744,0.359747827,0.359747827,0.359747827,0.3617962,0.3617962,0.3617962,0.3617962,0.360962063,0.360962063,0.360962063,0.360962063,0.701794326,0.717076004,0.772152483,0.772152483,0.772152483,0.60487479,1.242003083,1.242003083,1.242057443,1.242057443,1.242057443,1.242057443,1.243005991,1.243005991,1.243148804,1.24308455,1.03464067,1.03464067,1.24144268,1.24144268,1.24144268,1.241844296,1.24125576,1.241249919,1.241855741,1.241855741,1.243466973,1.242435336,1.242447495
Nov-80,0.824662447,0.810131192,0.822561562,0.835676134,0.859770179,0.859770179,0.859770179,0.546944976,0.567203343,0.542705774,0.551682234,0.248034596,0.248057008,0.248057008,0.248045936,0.249257162,0.249422133,0.248062074,0.249496132,0.249562621,0.249254525,0.247041792,0.247041792,0.247041792,0.247041792,0.247000203,0.247003496,0.24700506,0.338596404,0.30638659,0.248134702,0.248101056,0.247097775,0.247050598,0.246979564,0.246960923,0.246953294,0.255404353,0.255404353,0.255404353,0.255404353,0.255404353,0.255404353,0.255404353,0.255404353,0.255404353,0.255404353,0.255404353,0.255404353,0.246784672,0.246784672,0.246784672,0.246781588,0.24677074,0.272408038,0.272408038,0.272408038,0.370705217,0.370705217,0.370705217,0.3732512,0.3732512,0.3732512,0.3732512,0.37391746,0.37391746,0.37391746,0.37391746,0.650898695,0.657903254,0.676829159,0.676829159,0.676829159,0.615075529,1.10772872,1.10772872,1.041980743,1.041980743,1.041980743,1.041980743,1.24610734,1.24610734,1.246137738,1.246028423,0.72671932,0.72671932,1.245086074,1.245086074,1.245086074,1.24529016,1.244917989,1.24491787,1.245327115,1.245327115,1.246218204,1.24595809,1.2459023
Dec-80,1.226219416,1.219707012,1.223896146,1.2294842,1.23546195,1.23546195,1.23546195,1.061766028,1.093146801,1.055083275,1.074306965,0.321758598,0.320833832,0.320833832,0.31725502,0.419738561,0.419592887,0.314143568,0.42493695,0.42203477,0.414808869,0.347361565,0.347361565,0.347361565,0.347361565,0.346047312,0.345194846,0.346258759,0.678404629,0.628899276,0.257827103,0.248800337,0.248098567,0.248050511,0.247975692,0.247952282,0.247945175,0.294958979,0.294958979,0.294958979,0.294958979,0.294958979,0.294958979,0.294958979,0.294958979,0.294958979,0.294958979,0.294958979,0.294958979,0.247948125,0.247948125,0.247948125,0.247960508,0.247966558,0.278333187,0.278333187,0.278333187,0.493269295,0.493269295,0.493269295,0.490546852,0.490546852,0.490546852,0.490546852,0.485588819,0.485588819,0.485588819,0.485588819,0.65884757,0.663275301,0.676940918,0.676940918,0.676940918,0.634846687,0.442376822,0.442376822,0.401697606,0.401697606,0.401697606,0.401697606,1.246866822,1.246866822,1.246873736,1.246786356,0.441696227,0.441696227,1.246079326,1.246079326,1.246079326,1.246338248,1.24593389,1.245904088,1.246376157,1.246376157,1.247012138,1.14536345,1.095971227
Jan-81,1.18563211,1.18459785,1.185048223,1.185911298,1.187357664,1.187357664,1.187357664,1.199030519,1.198927879,1.198873281,1.197777033,1.094741225,1.093847513,1.093847513,1.093340516,1.133465648,1.134910464,1.091162443,1.134487629,1.134196281,1.132571816,1.112493634,1.112493634,1.112493634,1.112493634,1.109514236,1.104138732,1.108066559,1.185482264,1.184576273,0.957571685,0.869327128,0.248387769,0.248347074,0.248289958,0.248284072,0.248277158,0.343295693,0.343295693,0.343295693,0.343295693,0.343295693,0.343295693,0.343295693,0.343295693,0.343295693,0.343295693,0.343295693,0.343295693,0.248252079,0.248252079,0.248252079,0.248265803,0.248278692,0.408529073,0.408529073,0.408529073,0.557567954,0.557567954,0.557567954,0.55897671,0.55897671,0.55897671,0.55897671,0.558635175,0.558635175,0.558635175,0.558635175,0.247034267,0.247029573,0.247370884,0.247370884,0.247370884,0.246942535,0.265978456,0.265978456,0.262188166,0.262188166,0.262188166,0.262188166,0.402822167,0.402822167,0.407233387,0.427738816,0.253413856,0.253413856,0.36287725,0.36287725,0.36287725,0.343386859,0.38131091,0.36759159,0.347608298,0.347608298,0.479011714,0.282424957,0.279788882
Feb-81,1.248509645,1.248506784,1.248516083,1.248543024,1.248560905,1.248560905,1.248560905,1.248844028,1.248844981,1.248823404,1.248742104,1.248258591,1.248291612,1.248291612,1.248296022,1.248112082,1.248104334,1.248295784,1.248108149,1.248268008,1.248337388,1.248003602,1.248003602,1.248003602,1.248003602,1.247984767,1.2479949,1.247984171,1.248724818,1.248783827,1.248026133,1.188511133,0.247181877,0.247129083,0.247028738,0.247014344,0.247006431,0.993401885,0.993401885,0.993401885,0.993401885,0.993401885,0.993401885,0.993401885,0.993401885,0.993401885,0.993401885,0.993401885,0.993401885,0.284622759,0.284622759,0.284622759,0.289274842,0.294081628,1.056289792,1.056289792,1.056289792,1.177870274,1.177870274,1.177870274,1.179249287,1.179249287,1.179249287,1.179249287,1.179209232,1.179209232,1.179209232,1.179209232,0.249726549,0.249894023,0.250233293,0.250233293,0.250233293,0.248760641,0.255960941,0.255960941,0.254869759,0.254869759,0.254869759,0.254869759,0.47319293,0.47319293,0.478891224,0.512201726,0.249584481,0.249584481,0.427142173,0.427142173,0.427142173,0.397277415,0.450516045,0.432701439,0.399511635,0.399511635,0.571359634,0.260709882,0.260073721
Mar-81,1.24650538,1.246492982,1.246499777,1.246541142,1.246568203,1.246568203,1.246568203,1.247120619,1.247082829,1.247095466,1.246932268,1.092454195,1.08806777,1.08806777,1.089645147,1.24578619,1.245816231,1.090013146,1.245825529,1.245996118,1.246077895,1.24522984,1.24522984,1.24522984,1.24522984,1.244433999,1.241611242,1.244027138,1.246731281,1.246734619,0.980507791,0.553921461,0.243348956,0.243260965,0.243122131,0.243067473,0.243059441,0.899745703,0.899745703,0.899745703,0.899745703,0.899745703,0.899745703,0.899745703,0.899745703,0.899745703,0.899745703,0.899745703,0.899745703,0.272205412,0.272205412,0.272205412,0.273544759,0.275245756,0.986035347,0.986035347,0.986035347,1.204693675,1.204693675,1.204693675,1.210375547,1.210375547,1.210375547,1.210375547,1.212393522,1.212393522,1.212393522,1.212393522,0.640973568,0.643438518,0.662611723,0.662611723,0.662611723,0.629997551,0.703691363,0.703691363,0.691782713,0.691782713,0.691782713,0.691782713,1.076898694,1.076898694,1.09011364,1.115922689,0.595561028,0.595561028,1.031706691,1.031706691,1.031706691,0.981963515,1.059452057,1.04588306,0.987445295,0.987445295,1.150177479,0.794581234,0.784109831
Apr-81,1.244667768,1.244659066,1.244673133,1.244710922,1.244752884,1.244752884,1.244752884,1.245091319,1.244996428,1.245056033,1.244765162,0.334158868,0.331698149,0.331698149,0.332691014,1.193256259,1.210340381,0.330907404,1.194923759,1.188275933,1.163894773,0.989353657,0.989353657,0.989353657,0.989353657,0.956027389,0.884641349,0.939788401,1.244617105,1.244710326,0.27105841,0.244010776,0.238012761,0.237981483,0.238046959,0.237391874,0.237427905,0.791974068,0.791974068,0.791974068,0.791974068,0.791974068,0.791974068,0.791974068,0.791974068,0.791974068,0.791974068,0.791974068,0.791974068,0.254243553,0.254243553,0.254243553,0.256052852,0.256013274,0.876231194,0.876231194,0.876231194,1.174904346,1.174904346,1.174904346,1.184101701,1.184101701,1.184101701,1.184101701,1.188208222,1.188208222,1.188208222,1.188208222,0.987770736,0.99344182,1.030201554,1.030201554,1.030201554,0.959715247,1.215705395,1.215705395,1.208436251,1.208436251,1.208436251,1.208436251,1.233541965,1.233541965,1.233650208,1.23376286,1.143395066,1.143395066,1.230103016,1.230103016,1.230103016,1.230698824,1.230044842,1.229491115,1.230411768,1.230411768,1.23470974,1.230769515,1.230153084
May-81,1.241543412,1.241518021,1.241529703,1.241593599,1.241644859,1.241644859,1.241644859,1.242648244,1.242482662,1.242584467,1.242102385,0.296594948,0.293401092,0.293401092,0.298844934,1.218257666,1.227263689,0.298575133,1.220037222,1.217680335,1.203372121,0.984827518,0.984827518,0.984827518,0.984827518,0.952053726,0.885935545,0.942313135,1.241328597,1.241281152,0.435552865,0.488546759,0.467252851,0.477456093,0.514179111,0.44480902,0.450798899,1.226412535,1.226412535,1.226412535,1.226412535,1.226412535,1.226412535,1.226412535,1.226412535,1.226412535,1.226412535,1.226412535,1.226412535,0.731510401,0.731510401,0.731510401,0.734706581,0.722883105,1.226378322,1.226378322,1.226378322,1.227262497,1.227262497,1.227262497,1.227165461,1.227165461,1.227165461,1.227165461,1.227194309,1.227194309,1.227194309,1.227194309,1.191112161,1.195145607,1.201794267,1.201794267,1.201794267,1.179821849,1.212142467,1.212142467,1.212671757,1.212671757,1.212671757,1.212671757,1.215782285,1.215782285,1.215702891,1.215054631,1.213758588,1.213758588,1.212159872,1.212159872,1.212159872,1.212484956,1.211165547,1.211345792,1.212706327,1.212706327,1.216164827,1.215968609,1.215635777
Jun-81,1.236522794,1.236500263,1.236502171,1.236575484,1.236614108,1.236614108,1.236614108,1.237330079,1.237271667,1.237289548,1.237046957,0.271724403,0.269581646,0.269581646,0.277865201,1.036444426,1.068909287,0.277759224,1.043255925,1.027856469,0.979073584,0.744300365,0.744300365,0.744300365,0.744300365,0.7230618,0.678065896,0.714841127,1.236715436,1.236754656,0.41916579,0.447746992,0.634563863,0.651598215,0.736195862,0.637591302,0.652267277,1.218430758,1.218430758,1.218430758,1.218430758,1.218430758,1.218430758,1.218430758,1.218430758,1.218430758,1.218430758,1.218430758,1.218430758,1.197531581,1.197531581,1.197531581,1.192805529,1.190616488,1.217890143,1.217890143,1.217890143,1.217928767,1.217928767,1.217928767,1.21778965,1.21778965,1.21778965,1.21778965,1.217814207,1.217814207,1.217814207,1.217814207,1.198768854,1.198160291,1.198432803,1.198432803,1.198432803,1.198093653,1.19365418,1.19365418,1.193535328,1.193535328,1.193535328,1.193535328,1.197612166,1.197612166,1.19734478,1.197687984,1.194297194,1.194297194,1.191308737,1.191308737,1.191308737,1.192790747,1.191325426,1.190990567,1.1936239,1.1936239,1.197791219,1.19811976,1.197369099
Jul-81,1.238676667,1.238658905,1.238670111,1.238732934,1.238786936,1.238786936,1.238786936,1.239297509,1.23921144,1.239249468,1.23894906,0.243948922,0.244436577,0.244436577,0.254926443,0.545072973,0.580003619,0.256927669,0.547937214,0.541963935,0.512447536,0.383045316,0.383045316,0.383045316,0.383045316,0.36856544,0.328706414,0.360059708,1.238278151,1.238337517,0.236575335,0.236268803,0.791543603,0.761290967,0.80878371,0.809807956,0.824981093,1.220176339,1.220176339,1.220176339,1.220176339,1.220176339,1.220176339,1.220176339,1.220176339,1.220176339,1.220176339,1.220176339,1.220176339,1.221675158,1.221675158,1.221675158,1.221742153,1.221886754,1.21987319,1.21987319,1.21987319,1.219594121,1.219594121,1.219594121,1.219476223,1.219476223,1.219476223,1.219476223,1.219496727,1.219496727,1.219496727,1.219496727,1.201473594,1.200643301,1.201187491,1.201187491,1.201187491,1.200615406,1.199722648,1.199722648,1.198874354,1.198874354,1.198874354,1.198874354,1.200662374,1.200662374,1.200622559,1.200911283,1.197990656,1.197990656,1.196205378,1.196205378,1.196205378,1.198115349,1.196109176,1.195254922,1.19826901,1.19826901,1.201620102,1.199463129,1.198983073
Aug-81,1.240731597,1.240713,1.240723372,1.240781784,1.240810037,1.240810037,1.240810037,1.241496921,1.241460681,1.241465688,1.241297841,0.241214111,0.241231665,0.241231665,0.241210163,0.278485626,0.288664669,0.241225451,0.278189033,0.280264288,0.274935097,0.246182561,0.246182561,0.246182561,0.246182561,0.243826926,0.24003385,0.242790148,1.062554717,1.14396894,0.240623876,0.240474552,0.475167036,0.446312189,0.456824511,0.495791882,0.506130695,1.229945421,1.229945421,1.229945421,1.229945421,1.229945421,1.229945421,1.229945421,1.229945421,1.229945421,1.229945421,1.229945421,1.229945421,1.050479174,1.050479174,1.050479174,1.052478552,1.077177644,1.211035609,1.211035609,1.211035609,1.229951262,1.229951262,1.229951262,1.229887366,1.229887366,1.229887366,1.229887366,1.229902983,1.229902983,1.229902983,1.229902983,1.222566485,1.22243154,1.222269297,1.222269297,1.222269297,1.221952558,1.221518993,1.221518993,1.221697569,1.221697569,1.221697569,1.221697569,1.221823812,1.221823812,1.222273111,1.221392035,1.220848083,1.220848083,1.219737172,1.219737172,1.219737172,1.220348358,1.218633294,1.21856153,1.220032334,1.220032334,1.222008109,1.221519589,1.22159493
Sep-81,1.244581699,1.244555116,1.244554758,1.24461329,1.244647145,1.244647145,1.244647145,1.245131254,1.245101094,1.245093465,1.244894624,0.24449183,0.244524539,0.244524539,0.244487584,0.418310821,0.437662005,0.244528487,0.416255325,0.419737309,0.406154752,0.2954714,0.2954714,0.2954714,0.2954714,0.275946587,0.251554489,0.268056542,0.842111528,0.858917356,0.244264975,0.244129181,0.239879757,0.239787057,0.239692301,0.239755377,0.239965707,0.797216654,0.797216654,0.797216654,0.797216654,0.797216654,0.797216654,0.797216654,0.797216654,0.797216654,0.797216654,0.797216654,0.797216654,0.388597518,0.388597518,0.388597518,0.388690144,0.414035648,0.564895809,0.564895809,0.564895809,0.871837318,0.871837318,0.871837318,0.884293914,0.884293914,0.884293914,0.884293914,0.886064172,0.886064172,0.886064172,0.886064172,1.235402703,1.235102892,1.23520267,1.23520267,1.23520267,1.235216379,1.234604359,1.234604359,1.234624863,1.234624863,1.234624863,1.234624863,1.235747457,1.235747457,1.235821366,1.235764027,1.23476398,1.23476398,1.233514905,1.233514905,1.233514905,1.233860493,1.233247042,1.233164787,1.234342098,1.234342098,1.235933423,1.235157251,1.234991193
Oct-81,1.246430755,1.246393204,1.246390939,1.246454954,1.246484399,1.246484399,1.246484399,1.2468009,1.246803641,1.246777177,1.246679068,0.248250723,0.248271599,0.248271599,0.248353258,0.434098095,0.450068355,0.248214856,0.430858433,0.436850041,0.42088899,0.297180533,0.297180533,0.297180533,0.297180533,0.284413099,0.272830725,0.279591858,0.855197549,0.825533032,0.246497765,0.246449739,0.244444042,0.244391605,0.244299904,0.244322196,0.244314745,0.834416091,0.834416091,0.834416091,0.834416091,0.834416091,0.834416091,0.834416091,0.834416091,0.834416091,0.834416091,0.834416091,0.834416091,0.246257484,0.246257484,0.246257484,0.246415049,0.25170961,0.91337049,0.91337049,0.91337049,1.009183049,1.009183049,1.009183049,1.015664816,1.015664816,1.015664816,1.015664816,1.01750958,1.01750958,1.01750958,1.01750958,1.108727336,1.117880344,1.126360774,1.126360774,1.126360774,1.112076402,1.241878629,1.241878629,1.241928101,1.241928101,1.241928101,1.241928101,1.242404103,1.242404103,1.242527246,1.242431402,1.242028594,1.242028594,1.24106276,1.24106276,1.24106276,1.24148035,1.240855932,1.240851521,1.241492867,1.241492867,1.242836595,1.242127776,1.242135048
Nov-81,1.247848272,1.247835398,1.247841358,1.247879982,1.247898102,1.247898102,1.247898102,1.248305678,1.248327017,1.248287439,1.24824369,0.404801786,0.404567122,0.404567122,0.408903241,0.960427761,0.972154558,0.408100605,0.956428885,0.954043388,0.941132665,0.887228429,0.887228429,0.887228429,0.887228429,0.87758553,0.859104931,0.872829556,1.175838113,1.16208446,0.342834413,0.317468286,0.246811405,0.246784568,0.246761829,0.24672474,0.246716574,1.050823689,1.050823689,1.050823689,1.050823689,1.050823689,1.050823689,1.050823689,1.050823689,1.050823689,1.050823689,1.050823689,1.050823689,0.246542737,0.246542737,0.246542737,0.24654083,0.246531025,1.164017797,1.164017797,1.164017797,1.246764421,1.246764421,1.246764421,1.246722937,1.246722937,1.246722937,1.246722937,1.246733308,1.246733308,1.246733308,1.246733308,0.522734284,0.534083545,0.549766541,0.549766541,0.549766541,0.527518809,0.896363318,0.896363318,0.877952516,0.877952516,0.877952516,0.877952516,1.245655894,1.245655894,1.245684624,1.245551825,0.877170622,0.877170622,1.244342923,1.244342923,1.244342923,1.244594932,1.244143248,1.244143367,1.244627357,1.244627357,1.245818734,1.089432955,1.058316708
Dec-81,1.248187065,1.248179555,1.248185396,1.24821794,1.248231649,1.248231649,1.248231649,1.248568892,1.248595595,1.248552561,1.248535991,0.606369495,0.603544414,0.603544414,0.60904187,0.998251498,1.005350351,0.601244986,0.997305274,0.987156808,0.974252164,0.951732635,0.951732635,0.951732635,0.951732635,0.954440236,0.953149676,0.954825342,1.173310757,1.113197327,0.384079278,0.291715562,0.247990057,0.247943282,0.247865975,0.247834623,0.247826576,0.790771127,0.790771127,0.790771127,0.790771127,0.790771127,0.790771127,0.790771127,0.790771127,0.790771127,0.790771127,0.790771127,0.790771127,0.247666135,0.247666135,0.247666135,0.247679859,0.24768652,0.850197613,0.850197613,0.850197613,1.072455764,1.072455764,1.072455764,1.083040714,1.083040714,1.083040714,1.083040714,1.084479928,1.084479928,1.084479928,1.084479928,0.413207859,0.419417828,0.431049347,0.431049347,0.431049347,0.41422683,0.440142512,0.440142512,0.424376637,0.424376637,0.424376637,0.424376637,1.24714911,1.24714911,1.247158051,1.247076273,0.435483873,0.435483873,1.246335149,1.246335149,1.246335149,1.241033316,1.246180296,1.246153235,1.2416116,1.2416116,1.247288346,0.718977213,0.695140064
Jan-82,1.054715157,1.055771351,1.059494972,1.058023691,1.063688278,1.063688278,1.063688278,1.046006918,1.055523157,1.045087576,1.053879738,0.698478937,0.697428644,0.697428644,0.698656857,0.669597685,0.674414158,0.696271837,0.675626397,0.673243344,0.665832043,0.583905697,0.583905697,0.583905697,0.583905697,0.57421875,0.553522646,0.569613874,0.965937197,0.954604447,0.358623892,0.391136616,0.248195142,0.24815321,0.248090833,0.248039544,0.248031184,0.40385744,0.40385744,0.40385744,0.40385744,0.40385744,0.40385744,0.40385744,0.40385744,0.40385744,0.40385744,0.40385744,0.40385744,0.247889251,0.247889251,0.247889251,0.247904733,0.24791573,0.434947968,0.434947968,0.434947968,0.444619745,0.444619745,0.444619745,0.442726076,0.442726076,0.442726076,0.442726076,0.439480007,0.439480007,0.439480007,0.439480007,0.35681507,0.355828315,0.362663746,0.362663746,0.362663746,0.334227264,0.297987849,0.297987849,0.291603327,0.291603327,0.291603327,0.291603327,0.541465223,0.541465223,0.552689254,0.593522012,0.279769719,0.279769719,0.445005834,0.445005834,0.445005834,0.415790796,0.471144676,0.449795783,0.417561054,0.417561054,0.685716093,0.419286489,0.415021092
Feb-82,1.247725129,1.247704625,1.24770999,1.247757316,1.247776389,1.247776389,1.247776389,1.248687983,1.248708487,1.248666048,1.248613358,0.939093709,0.938120842,0.938120842,0.945487976,1.010142565,1.025109053,0.941061795,1.014448524,1.016659379,1.000213027,0.80524534,0.80524534,0.80524534,0.80524534,0.771179318,0.708227873,0.755340815,1.248336434,1.248371005,0.377325445,0.390191913,0.247036815,0.246978655,0.246865317,0.246832401,0.246823922,0.53128171,0.53128171,0.53128171,0.53128171,0.53128171,0.53128171,0.53128171,0.53128171,0.53128171,0.53128171,0.53128171,0.53128171,0.246639863,0.246639863,0.246639863,0.246675521,0.246652737,0.569251537,0.569251537,0.569251537,0.50564307,0.50564307,0.50564307,0.503316045,0.503316045,0.503316045,0.503316045,0.498688936,0.498688936,0.498688936,0.498688936,0.258957446,0.259713054,0.262247562,0.262247562,0.262247562,0.255599558,0.252676189,0.252676189,0.25041455,0.25041455,0.25041455,0.25041455,0.735803068,0.735803068,0.754575431,0.830275118,0.298170269,0.298170269,0.479338199,0.479338199,0.479338199,0.452487171,0.50964731,0.489300132,0.464317977,0.464317977,0.997273743,0.465767622,0.463975877
