sample,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,PARi,PARo
QL289,25.25051623,0.155311059,1456.870977,1.848641617,1.154088699,25.16564369,6,1805.557007,1762.787109,19.16249847,21.8751812,65.15200806,74.37506104,1500.785767,0.137149915
QL289,10.51307147,0.142713125,252.061537,1.652502483,1.118024309,24.82718086,6,398.4316711,381.7132568,19.15145302,21.57710457,65.06521606,73.30612946,1499.02124,0.194208965
QL291,10.83607819,0.127596079,237.9649088,1.428797057,1.07385448,25.43336487,6,399.1392822,385.4764099,21.59574127,23.27023506,74.96735382,80.78018951,1500.984863,0.08609429
QL291,21.35301358,0.120824143,1464.7797,1.161564575,0.920989183,24.25335693,6,1805.066772,1784.995117,21.56557083,22.53836441,79.73448181,83.33119965,1498.734131,0.164177313
QL294,20.25868389,0.054019603,1131.513494,0.606741238,1.048792225,24.62952614,6,1800.947998,1768.94519,21.03184319,21.92213821,76.26494598,79.49330902,1500.403809,0.07207749
QL294,4.829876212,0.050447096,227.3615922,0.578178802,1.069027985,24.53732491,6,396.4660034,388.8823853,20.67669106,21.5254631,75.20732117,78.29456329,1501.029541,0.047051128
QL293,24.68673995,0.193083659,1511.872123,2.275282231,1.15870896,25.02858734,6,1805.592163,1762.537231,18.21056938,21.55067253,63.50977325,75.15846252,1499.151733,0.17118381
QL293,10.52249306,0.137181367,246.8416832,1.551596334,1.089536658,24.84842682,6,397.8273315,381.1531372,19.64750862,21.92433548,68.9564209,76.94734192,1500.207886,0.122132763
QL295,15.22865375,0.046581895,1207.791921,0.656607722,1.31284466,25.15972328,6,1805.888916,1773.169556,18.89409256,20.17819977,68.43037415,73.08113861,1500.286011,0.107117712
QL295,3.296841756,0.03109979,212.2887662,0.405670303,1.207403601,24.97127533,6,396.9168091,390.0202026,20.12633705,20.91915131,76.2142334,79.21644592,1500.044189,0.162178203
QL298,19.41799541,0.149197595,1530.712966,1.777290291,1.152915224,24.86448097,6,1809.615234,1782.512817,19.19642067,21.28371239,63.25832748,70.13661957,1500.187988,0.109118879
QL298,8.551312079,0.134129379,273.1799416,1.662468139,1.192692934,25.06254387,6,397.6378174,386.6062622,19.30653381,21.25885773,65.68522644,72.3274765,1499.190063,0.02402672
QL297,16.7894617,0.10021866,1463.230465,1.087747939,1.031627935,24.42535973,6,1806.640503,1769.285034,19.58149719,21.70564842,74.08945465,82.12648773,1500.307739,0.109122843
QL297,6.773441642,0.077150515,232.8720472,0.883550575,1.079430131,24.42234421,6,396.9552612,382.7609253,19.46372414,21.1898632,74.18193054,80.76074982,1501.256104,0.016017456
QL299,15.68671185,0.076174151,1408.847101,0.809278729,1.001184887,24.09658813,6,1808.67041,1774.493042,19.81004524,21.39082718,68.38405609,73.84089661,1500.964111,0.16317822
QL299,5.318857025,0.08112291,272.0863042,0.871979088,1.014752197,24.16680527,6,396.9387512,385.6514893,19.67928886,21.38248444,65.31417847,70.96695709,1500.957031,0.008008675
QL284,28.24733113,0.391761453,1618.580566,4.058540247,1.093363602,25.22043991,6,1811.351318,1780.958618,19.19815636,22.59664154,62.19318771,73.20271301,1500.604736,0.07008002
QL284,16.38809381,0.390072991,301.4708704,3.977819996,1.075450968,25.23555374,6,399.1447144,383.7964172,19.48843002,22.81862259,63.04194641,73.81459045,1499.598145,0.069078483
QL283,28.13227939,0.389251017,1619.242715,4.329857083,1.174399615,24.7513504,6,1814.916626,1784.19397,17.16427803,20.79693222,55.33504486,67.0461731,1500.012207,0.131143719
QL283,14.89220908,0.37802787,305.5117418,4.02821952,1.120408013,24.73108673,6,399.5696106,383.1390076,17.38974571,21.33084679,56.19030762,68.92492676,1500.346313,0.103113383
QL285,19.99965887,0.292993,1641.005947,2.784130673,0.968273508,25.49222183,6,1810.984741,1789.580078,22.14963722,24.47669411,70.98316956,78.4407196,1500.081055,0.028031621
QL285,14.40579118,0.263588237,284.4130861,2.579122823,0.987765911,25.04335594,6,398.4781494,385.2838135,21.19609451,23.3542881,68.77074432,75.77301025,1500.324463,0.083094075
QL287,25.1429383,0.359020913,1635.709329,3.380727454,0.983097968,24.96886253,6,1816.874268,1790.14856,20.42035675,23.24939537,61.54562378,70.07216644,1499.921265,0.255288422
QL287,15.25750546,0.350037411,303.5302102,3.588211046,1.066110151,25.55087852,6,402.0473022,387.7833557,20.5532074,23.55498505,61.14462662,70.07474518,1499.744995,0.087097861
QL286,9.655120373,0.075922635,172.0160063,1.124727282,1.395534451,26.38092041,6,402.6000061,387.4631042,20.16161346,21.81196404,59.81530762,64.71155548,1500.602417,0.157181397
QL286,22.57275313,0.058629974,1124.744654,0.765120969,1.222715689,25.35449982,6,1819.71582,1783.811035,20.36478233,21.48775291,66.94545746,70.6370163,1500.358398,0.123136386
QL288,25.28650939,0.222812953,1559.013437,2.563445043,1.143443499,25.9573307,6,1812.834961,1787.244629,21.4437809,23.58828354,65.61716461,72.17926788,1500.627686,0.05205882
QL288,12.13397045,0.206522665,280.9576378,2.374405374,1.136290034,25.82529449,6,399.2320251,388.0462646,21.39826775,23.38507271,65.73297119,71.83620453,1500.446045,0.040045694
QL449,4.605477617,0.039746279,203.2755956,0.631465556,1.563727661,29.51664925,6,408.621521,398.8946228,24.49452972,25.726511,77.55566406,81.4564209,1499.998535,0.165178418
QL449,17.65730114,0.03826002,1021.009782,0.572785779,1.473813457,28.96299171,6,1840.56604,1803.144165,24.20741463,25.3252182,77.68634796,81.27360535,1499.561768,0.196214572
QL448,2.706173182,0.042817936,294.035273,0.623837949,1.440142249,27.96383858,6,410.796875,404.8717957,22.1804924,23.40053368,78.40338135,82.71596527,1503.358887,0.247280434
QL448,11.57029683,0.039529109,1307.754784,0.565425609,1.412315069,27.83785439,6,1843.758301,1818.530029,22.29563332,23.40138817,78.80905151,82.71759796,1500.240479,0.18821314
QL450,0.269663697,0.027176962,385.336295,0.294159457,1.06420701,26.67094231,6,409.071991,408.2915039,23.8243885,24.39905548,81.3164978,83.27793121,1501.238281,0.175195217
QL450,3.762667876,0.029707341,1598.727438,0.310033664,1.02716596,26.48826218,6,1840.999268,1832.327759,23.79123878,24.39687729,82.41507721,84.51306152,1499.564331,0.052057605
QL452,0.647373123,0.074169327,1779.146679,1.070916496,1.441502698,28.59190941,6,1841.492554,1836.258301,22.71506882,24.80638695,75.7175827,82.68871307,1500.080688,0.182201892
QL452,-0.604649005,0.071526889,414.5465358,0.987764755,1.377622824,28.28745079,6,409.6250916,410.0248718,22.8312149,24.76023483,77.25447083,83.78173828,1500.873779,0.070076048
QL451,2.994169732,0.095977207,1762.145219,0.738036501,0.777031938,25.34427071,6,1841.733887,1836.514648,23.76003265,24.62382507,82.00418854,84.98543549,1500.115356,0.177198157
QL451,-0.029477136,0.09646205,403.8513432,0.791717424,0.829541009,25.37769699,6,409.444519,408.8553162,22.62120628,24.1683712,77.61736298,82.92595673,1499.183105,0.197220922
QL453,-0.306968054,0.009016643,454.8388476,0.152085821,1.642010111,28.90862846,6,411.4450684,411.9343262,23.24419212,23.5415802,78.38210297,79.38493347,1500.246094,0.201222435
QL453,0.26596419,0.008705615,1750.336496,0.135289121,1.512854183,28.52625465,6,1845.211182,1844.179077,23.69333458,23.95773315,81.45172882,82.36066437,1499.412598,0.176193118
QL455,1.251753592,0.019862021,297.4496044,0.318859466,1.567408817,29.11028481,6,410.8448486,408.0778503,24.14215851,24.76481628,79.94135284,82.00315094,1500.824463,0.181203097
QL455,11.19678167,0.025739226,1081.097921,0.402328604,1.529396529,29.05425072,6,1843.584595,1819.699463,24.23015404,25.01558113,80.14147949,82.73928833,1499.884155,0.311337531
QL454,2.492642029,0.013089364,1490.887887,0.209500196,1.559672964,28.84675789,6,1845.513062,1839.749634,23.81840515,24.22777176,80.5871582,81.97220612,1501.53186,0.288313895
QL454,-0.489485805,0.012977208,461.2035566,0.219139728,1.644299546,29.28244972,6,411.6453552,412.4445801,23.97263336,24.40076447,80.2011261,81.63345337,1499.868164,0.152169317
QL456,4.225886311,0.012303913,1242.909993,0.195503481,1.546398315,29.08965683,6,1843.162964,1833.982544,24.54995346,24.93169212,80.76377106,82.01960754,1499.783691,0.43648994
QL456,0.540090149,0.014922491,341.7960531,0.237257072,1.548381192,29.22109985,6,410.8757019,409.5994873,24.7577095,25.22086334,81.51435089,83.03927612,1499.737183,0.3263596
QL458,4.030871713,0.004839224,474.9713034,0.060733994,1.217822433,28.16212845,6,1841.371094,1833.07605,25.99269676,26.11114502,83.79503632,84.17688751,1499.204956,0.220240042
QL458,0.248327458,0.004787828,319.6930517,0.059871746,1.212859403,28.31219292,6,410.6716614,410.1252136,26.381567,26.49828339,84.674263,85.0488739,1499.462036,0.330367684
QL457,0.533906024,0.009843283,314.1822833,0.133950169,1.323609229,28.32808304,6,410.3330688,409.1541443,25.15784264,25.41926575,82.59885406,83.45716095,1501.148193,0.326357186
QL457,2.654004158,0.011713151,1436.914869,0.159319005,1.323393569,28.47528458,6,1842.531738,1836.631104,25.44425201,25.75507355,82.66547394,83.67529297,1500.370239,0.408445388
YG018,10.97758528,0.147032499,244.1996524,1.868978548,1.32865611,24.97823906,6,398.7106934,381.1714783,16.24444771,18.995327,60.64044571,70.90946198,1500.061279,581.6807861
YG018,27.59472454,0.108240999,1285.524092,1.403381213,1.32361797,24.2264061,6,1798.717407,1753.628052,15.54244232,17.61070633,59.40179825,67.30651855,1499.679932,542.8759155
YG017,8.208761192,0.08126765,207.9505972,1.396157675,1.719064601,26.32952499,6,399.17276,386.0485229,15.64880371,17.7063694,55.08473969,62.32749557,1499.872925,524.3207397
YG017,19.0493406,0.055633052,1165.519239,0.845441551,1.497423211,24.88942909,6,1799.440674,1768.622803,15.84015083,17.08668327,60.27196884,65.01503754,1499.460938,578.7990723
YG019,22.187325,0.15161684,1470.45289,1.871180471,1.296014369,24.01769257,6,1799.046631,1760.819702,14.7481041,17.50600815,56.31092072,66.8411026,1500.078735,476.401062
YG019,8.886881405,0.113828501,243.9358336,1.529307693,1.377452631,24.06993866,6,398.8598633,384.6456909,14.50892162,16.76466179,55.46406555,64.08721161,1501.32251,465.9947205
YG021,18.03329192,0.303317083,242.9055423,3.287366975,1.248185342,23.82842064,6,400.0307617,361.6298828,11.19682598,17.64824867,40.95801163,64.55732727,1501.098511,42.38487625
YG021,37.41420399,0.287580721,1432.65605,3.616987461,1.435591685,24.18509102,6,1801.179688,1714.064819,9.276135445,16.38237953,32.08178711,56.65893936,1499.227783,544.8443604
YG020,2.015350631,0.033322259,286.1452451,0.654012694,1.910225075,24.5461731,6,400.324646,395.7810364,10.89040089,12.18113422,39.92352676,44.65526962,1500.02124,58.50642776
YG020,8.452947584,0.024502481,1166.939458,0.549913454,2.171720837,25.11435127,6,1799.614014,1780.774902,9.502589226,10.58930874,32.70000076,36.43958282,1500.906372,123.7377243
YG022,7.985689092,0.089050831,223.2598527,1.557564688,1.766253824,24.53156471,6,400.5326233,383.3897705,10.56582165,13.63439083,38.57354736,49.77623749,1500.033691,51.34349823
YG022,21.63871043,0.083297208,1269.855175,1.491764429,1.802888485,24.24556541,6,1800.283447,1751.842163,9.776064873,12.71783543,35.4394722,46.10376358,1500.402344,50.65217972
YG033,16.98931208,0.443164988,288.9039082,4.351089363,1.221623565,25.70389557,6,401.1424866,373.2236023,15.08278656,21.46907616,45.96694946,65.43008423,1501.52002,204.2467957
YG033,24.25152284,0.306539222,1572.543413,3.258646666,1.227563597,24.96214485,6,1801.025146,1756.063354,15.15086651,19.94146156,48.86468887,64.31535339,1498.755127,258.8936157
YG035,16.15800185,0.394679376,290.8771112,4.651816013,1.431108615,25.37203407,6,401.292511,379.7983093,13.18109703,18.65519142,37.11344528,52.52661896,1498.455444,1191.195435
YG035,23.2597181,0.04526168,866.946737,0.834384863,1.806509234,26.43770027,6,1800.811401,1751.285156,15.33801746,16.98124695,48.65438461,53.86694336,1500.53418,1591.552612
YG034,17.70792191,0.500504647,290.4596624,5.096162432,1.304972984,26.27247047,6,400.5662842,371.1681824,14.29899883,21.77650261,41.37105942,63.00559998,1498.877197,1007.905334
YG034,19.68070723,0.266761295,1591.132155,3.00845362,1.272832973,24.87252808,6,1800.768799,1763.294556,14.87877941,19.30387497,48.31999969,62.69084167,1499.956055,170.2368927
YG055,20.66395338,0.346241054,1598.674346,3.491023667,1.191893295,23.71793365,6,1800.329224,1746.71814,11.12965965,17.99725914,39.27387619,63.5079689,1499.870605,51.52121353
YG055,17.91339423,0.331368346,250.6849568,3.442229091,1.218421853,23.48292542,6,398.9233398,360.556366,10.52303505,17.29863548,37.5132103,61.66731644,1499.112671,42.70553589
YG056,21.42011824,0.209296246,1526.571328,2.681094586,1.398431186,23.66259766,6,1801.088989,1748.789063,10.4913826,15.77729416,38.89323044,58.48895264,1499.998901,51.83940506
YG056,16.37353321,0.241901849,233.8374116,3.239632152,1.490364814,24.32694435,6,400.4561462,365.2883606,9.672551155,16.05756378,30.54960823,50.71591568,1500.62146,33.6117363
YG054,13.90629387,0.177665488,1586.684505,2.334491839,1.406492411,23.77424049,6,1800.449097,1764.33606,11.29340553,15.89617348,40.01708984,56.32655334,1499.104492,45.51706696
YG054,10.84553541,0.178057938,260.2254526,2.359630175,1.419075283,23.74638176,6,399.113739,375.6099854,11.06252956,15.71555901,39.26797485,55.78454208,1498.778931,87.93547058
YG044,14.08859743,0.184637872,228.495466,2.087342772,1.210973787,25.06064606,6,399.9663086,370.1916809,16.23843193,20.33537865,59.7184906,74.78543091,1498.962769,1053.270264
YG044,27.84260552,0.178618849,1424.523223,2.293226993,1.373407125,24.18856239,6,1800.525635,1736.755371,12.48790073,17.0048275,47.69849396,64.95123291,1500.749634,108.6975708
YG043,8.296143598,0.085625538,211.2532806,1.215541391,1.424443584,26.39204025,6,398.9068298,381.3568115,18.45108223,20.83567238,62.98062515,71.12014771,1498.640747,1284.34314
YG043,23.2977013,0.130623755,1398.57928,1.96915402,1.563848331,24.81913376,6,1800.931885,1747.356689,12.36405087,16.24549103,47.21581268,62.03824997,1499.942627,1182.61731
YG045,7.35982834,0.0691744,198.5471262,1.14205566,1.645657063,24.84231186,6,399.519928,383.8938904,13.19501114,15.44809437,50.18828964,58.7580719,1500.04895,978.4884644
YG045,20.92862034,0.111159377,1389.804424,1.696899031,1.564298467,24.66142464,6,1800.070923,1752.18042,12.59134579,15.93711472,47.8350296,60.54574203,1500.455078,618.803833
YG081,32.69000731,0.082454075,1041.851141,0.858517935,1.045384822,25.41584396,6,1800.251343,1731.985107,21.00182533,22.67777061,76.60440826,82.71743774,1500.462402,84.9728241
YG081,5.7460091,0.051429215,197.8860656,0.58568221,1.119990262,25.4962101,6,399.6246033,387.6925964,20.92994118,22.07409286,76.57952881,80.76581573,1500.038452,85.27482605
YG082,10.67737479,0.105311449,200.3707576,1.084130026,1.049641958,25.18787384,6,400.1062012,377.959198,20.07049942,22.18804359,72.7687912,80.44628143,1489.503784,542.5393066
YG082,19.07110657,0.04435683,1027.21331,0.519246512,1.146528951,25.16420746,6,1800.252319,1760.332153,20.13355637,21.14881134,73.21951294,76.91168976,1466.936157,144.4102783
YG080,27.47457714,0.086883311,1185.472649,0.876618144,1.016206305,25.28395271,6,1800.740234,1742.8125,21.00263214,22.71377182,74.97088623,81.07897186,1500.88623,158.1648712
YG080,8.137609963,0.090862392,225.6160537,0.878631006,0.976498416,25.17543793,6,398.6443481,381.7183838,21.19268608,22.90766335,76.30382538,82.47856903,1501.470337,163.8812714
YG085,25.44100308,0.045769031,808.8167242,0.534182473,1.145763962,24.52924347,6,1799.931274,1747.256714,18.88578033,19.93137932,66.54223633,70.2263031,1499.611084,101.6866226
YG085,7.513550303,0.062464327,181.3096884,0.670327238,1.064947221,24.62876511,6,401.5935364,386.0698853,19.63531494,20.94611168,69.31894684,73.9464798,1493.525757,117.789238
YG084,18.80147791,0.048720831,1100.234055,0.527961912,1.065820308,24.36868286,6,1800.760498,1761.353516,19.41480827,20.44767761,71.24012756,75.03010559,1499.933716,93.02108002
YG084,3.610642321,0.040268262,238.9439885,0.4388239,1.065921356,24.24001884,6,399.0752563,391.5209045,19.34696388,20.20567894,68.44885254,71.48695374,1499.891235,76.02472687
YG086,10.0211809,0.114120685,224.2563278,1.09571185,0.985442402,24.73379135,6,400.2254944,379.3796997,19.81949043,21.95992088,69.51533508,77.02272797,1500.306641,114.3842468
YG086,19.13815597,0.146490237,1505.353802,1.298490597,0.929029106,24.56137466,6,1800.819336,1758.034912,19.6724453,22.20834541,69.33704376,78.27501678,1499.952759,111.2410049
YG075,29.75108036,0.058084599,887.6631182,0.70174009,1.195465686,25.31625748,6,1799.563599,1762.400879,20.10286331,20.92682648,72.01783752,74.9696579,1499.015747,1033.082764
YG075,7.462141134,0.061432683,181.9855007,0.721247483,1.16422944,25.29290771,6,398.3825378,389.0971375,20.35388565,21.20049286,73.31111145,76.36044312,1499.476685,1094.4729
YG076,27.15177731,0.09710174,1263.421059,1.058644843,1.107018022,25.18629074,6,1799.775269,1764.971924,20.33523941,21.57745361,73.46395111,77.95162964,1499.943481,1128.821655
YG076,9.405581501,0.091103107,207.1947351,1.063934979,1.180559355,25.59199524,6,399.0879517,387.31427,20.38041115,21.62872314,73.49571228,77.99736023,1500.650879,136.7105713
YG074,22.9399854,0.14844484,1469.341706,1.592904493,1.125982866,25.32333755,6,1799.912598,1769.018677,19.7885952,21.65774345,70.22440338,76.8575058,1496.526123,283.1061401
YG074,4.007306934,0.039815505,223.3554225,0.512228493,1.257173147,25.38068008,6,399.8196106,394.7711792,19.82631874,20.42807961,71.08115387,73.2385788,1500.485229,111.9674835
YG071,30.4960077,0.095473978,1176.183678,1.430757282,1.523901637,25.30690956,6,1803.336182,1753.822144,15.42840672,17.53716469,55.15009689,62.68802261,1500.490967,1089.900391
YG071,5.199435717,0.052359148,217.0413065,0.852182297,1.608611807,25.30597496,6,400.1311951,389.084198,14.99601841,16.66969681,53.84207535,59.85129166,1500.676025,1097.870483
YG070,31.84747133,0.108602644,1214.030981,1.526426508,1.443463468,24.55220604,6,1801.240845,1749.457275,14.64743328,16.89867401,53.02758408,61.17767334,1499.5896,1106.604492
YG070,9.230052358,0.102386913,224.3759328,1.495743015,1.494300297,24.64675713,6,399.7923584,385.0814514,14.35194778,16.55868912,51.93186569,59.91685867,1498.723511,1110.417969
YG072,31.24034421,0.097589383,1156.052758,1.363166783,1.42179485,25.14236259,6,1799.690552,1732.564575,15.589571,18.26299667,55.84470367,65.42140198,1499.467529,67.44856262
YG072,7.784036202,0.091412673,230.973581,1.325193145,1.469751162,25.19818497,6,398.7914124,382.2314758,15.28225899,17.88192368,54.73812866,64.04962921,1499.337402,53.8703804
YG097,5.17860556,0.083596463,282.3857682,0.869341818,1.051051048,24.32122421,6,399.0149231,392.39505,19.41388893,20.43519402,74.85704803,78.79505157,1501.110596,863.7796631
YG097,21.19934433,0.112960219,1424.133305,1.110893431,1.013310696,24.23970032,6,1799.500732,1771.715576,19.36401558,20.66878891,71.31240845,76.11753082,1500.485229,58.53541946
YG098,24.6834434,0.064073236,1099.654762,0.765889185,1.19180682,24.92057419,6,1799.562866,1768.335083,19.2373867,20.13743973,70.35301971,73.64459991,1499.119019,57.55284882
YG098,8.279001166,0.081434158,212.6613473,0.979602741,1.212908467,25.17680359,6,399.7771606,389.3911438,19.26873779,20.41953468,70.20755005,74.40058899,1500.480225,57.24327087
YG096,31.78103596,0.108143499,1215.511311,1.319123561,1.250946277,25.7008667,6,1798.309082,1747.174805,19.12743187,21.06464958,68.99653625,75.98448181,1499.088501,869.7419434
YG096,9.881947235,0.109863098,224.4692395,1.225522839,1.145853163,25.17966652,6,399.236084,383.706665,19.30601883,21.1056366,72.79627228,79.58200073,1501.305786,864.9717407
KG031,13.10392756,0.187983267,1634.992904,1.387074686,0.809335855,24.25229836,6,1800.331055,1781.622437,20.79704666,22.42581177,68.02219391,73.34950256,1498.63208,0.008009104
KG031,8.565996703,0.220398932,315.9311058,1.68220532,0.854270568,24.24079514,6,399.1766663,391.2729797,20.54339981,21.95314217,66.36045837,70.91428375,1501.02063,0.264305949
KG032,16.74351809,0.12744752,1531.484639,1.211725341,1.003639551,24.78100967,6,1801.204468,1785.004028,20.43801117,21.45403099,62.95959091,66.08944702,1501.007446,0.15417406
KG032,7.179368925,0.106851595,272.7814306,1.045734574,1.019702158,24.66238022,6,399.2626648,392.7586975,20.19209099,21.06930351,62.48215103,65.19658661,1499.38623,0.061070103
KG030,6.16267028,0.069356191,234.32174,0.611683312,0.895646112,24.66877365,6,399.8213501,387.0031433,21.13293266,22.33079529,68.66130829,72.55319214,1499.302734,0.073082589
KG030,11.12070155,0.080965476,1522.164507,0.682858477,0.863679902,24.2701931,6,1800.701782,1775.995117,20.57559776,21.91353989,67.5467453,71.93902588,1499.036743,0.127145752
KG015,12.02847333,0.10277671,1542.116123,1.123375128,1.137221583,24.7163353,6,1799.835693,1771.75,17.76922417,19.97487068,54.12494659,60.8433342,1498.984375,0.131152689
KG015,5.715859278,0.099096199,283.0693761,1.084975386,1.135727956,25.01161766,6,399.3858948,387.0924988,18.41893196,20.54805374,55.84255981,62.29763412,1499.363525,0.110132813
KG016,12.90334569,0.103570604,1528.600859,1.308654846,1.31702353,24.58772087,6,1798.7146,1775.874634,15.99892139,17.9266243,48.82730103,54.71047974,1499.965942,0.114134744
KG016,6.142555531,0.101003445,277.4395775,1.18930394,1.224404288,24.69408607,6,400.5425415,387.3136292,16.71843719,19.0557003,50.96489716,58.08986664,1499.202881,0.042048428
KG016,11.15652185,0.086603558,1529.270237,0.882339541,1.048208805,24.72252083,6,1799.9729,1774.484375,19.15073776,20.88156128,57.82907104,63.05559921,1500.14502,0.208247721
KG016,4.969418018,0.081751989,280.2979179,0.846161556,1.060958984,25.01591682,6,398.7722778,388.1586304,19.648489,21.30755424,59.0350647,64.0198288,1500.035156,0.287336618
KG023,25.06170337,0.203342942,1523.985385,2.068462341,1.125236677,25.55276108,6,1800.127686,1775.505127,19.98534966,21.71932983,62.85907745,68.3128891,1499.861816,0.171194032
KG023,13.85224645,0.182593388,245.5910916,1.99080434,1.190809117,25.66516113,6,398.9875183,386.4577637,19.61103439,21.28071785,61.57688522,66.81954193,1499.212158,0.098111011
KG024,22.33737051,0.281771136,1595.755059,2.633318007,1.083975991,25.31593704,6,1800.633057,1773.616821,19.09626579,21.67330933,60.86893082,69.08320618,1498.715088,0.09310355
KG024,16.50592573,0.284722427,266.7416274,2.787997761,1.137821569,25.40144539,6,398.9441833,381.3702393,18.56911469,21.29847145,59.01151657,67.68524933,1500.01416,0.135155186
KG022,24.50345179,0.261622223,1574.733349,2.239016451,0.980751152,25.18390465,6,1799.183472,1774.779907,20.57769394,22.45333862,65.1762085,71.11698151,1499.366577,0.142154798
KG022,14.76122637,0.2303628,262.5039719,2.166862059,1.057910049,25.37721443,6,398.182312,384.8182678,20.23581505,22.05173874,63.8255043,69.55308533,1499.498413,0.076087892
KG020,14.43368768,0.130919366,1549.325548,1.260109303,1.019241193,24.60771942,6,1800.579102,1767.202393,18.49072266,20.96222878,55.93839264,63.41522598,1499.252441,0.285324693
KG020,7.16329917,0.118952198,274.6225548,1.221157816,1.078256123,24.96646309,6,398.9698486,383.6798706,18.65077591,21.04581261,55.98962402,63.17952347,1499.985962,0.128146604
KG011,21.18632452,0.295242967,1591.150568,3.161546203,1.256546606,24.5357933,6,1800.348389,1760.22644,13.77953053,18.4338398,44.09528351,58.98933411,1500.540283,0.156183571
KG011,13.45789542,0.300487555,286.7351206,3.233652081,1.266324067,24.67484474,6,400.1572571,378.1392212,13.83581638,18.59545708,44.15623856,59.34636688,1500.087036,0.261307001
KG012,16.70746488,0.216462966,1593.246934,2.559715575,1.324528855,24.41994858,6,1800.664429,1768.817505,13.76657581,17.53812599,44.0657692,56.13821793,1499.465332,0.13515985
KG012,10.33878924,0.218008499,289.3177315,2.560916701,1.316952029,24.43674088,6,399.2870178,382.3118896,13.87138081,17.64460754,44.42528915,56.50964355,1499.345093,0.204243585
KG010,5.717459707,0.12862495,306.6227632,1.697941498,1.401000553,24.06133842,6,400.7715149,391.2008972,13.60592175,16.1112957,45.7563858,54.18189621,1500.579468,0.202241272
KG010,11.07932612,0.120045378,1580.222301,1.667861286,1.465594074,24.44316292,6,1799.684448,1778.615479,13.70252705,16.16390991,44.04330063,51.95479202,1499.289063,0.169198602
KG027,22.71811398,0.361742471,1625.765407,3.128831902,1.051001493,24.945364,6,1801.078735,1776.846558,18.66867256,21.29280281,60.16133118,68.61780548,1499.737915,0.042046592
KG027,14.53073321,0.377027668,303.722267,3.355838671,1.090952562,24.97385788,6,398.9880981,385.4285278,18.13089371,20.94624519,58.3721962,67.43618774,1500.342163,0.05306055
KG028,19.73226752,0.270402916,1617.81962,1.986290314,0.846404374,24.60758018,6,1800.082031,1776.816162,20.77388191,22.71541405,67.61556244,73.93492889,1499.86792,0.111124307
KG028,12.12820115,0.257253896,295.6958418,2.115664802,0.940487412,24.75197411,6,399.1219788,388.0249329,20.26601028,22.03911781,65.70361328,71.45213318,1499.319946,0.225247756
KG026,13.88421175,0.232014547,1637.673739,2.406349905,1.168711202,25.16065025,6,1800.955933,1779.132568,17.68968773,20.52127457,56.81265259,65.90664673,1498.91394,0.016017556
KG026,7.866971191,0.238551232,321.1931377,2.470206776,1.171387387,25.20993996,6,398.8725586,388.2707214,17.68279839,20.58890533,56.7755394,66.10639954,1500.052246,0.028031189
KG042,25.78240135,0.220447305,1511.370303,2.410135723,1.23360493,24.66698647,6,1800.76001,1755.746582,15.25605202,18.80268478,48.8170433,60.16572952,1499.105469,0.098113477
KG042,10.09169425,0.163852192,268.7264475,1.972847144,1.312083117,24.71526337,6,400.1871948,383.9147339,15.20392227,18.10939026,48.71026611,58.01879501,1499.084961,0.156179249
KG043,29.37571733,0.25883877,1512.771052,2.374794327,1.059982777,23.94734192,6,1800.688721,1750.386353,15.72768974,19.22165871,53.14565277,64.95217133,1499.473511,0.006006822
KG043,15.54434707,0.248810741,253.8454565,2.475482681,1.142126257,24.38657761,6,399.2588196,374.553894,15.55609035,19.1976757,50.23180008,61.99075699,1499.851807,0.178204909
KG041,9.997868118,0.116186793,1601.102471,1.357705871,1.234925707,24.54795456,6,1800.89978,1782.273438,16.57135201,18.57007408,53.06319046,59.46330643,1499.084473,0.082092881
KG041,5.244823477,0.099931971,294.9357741,1.219892337,1.27640977,24.65462112,6,399.6550903,391.0733337,16.55773354,18.35376167,53.04657745,58.80057526,1500.822266,0.173196465
KG046,15.0605767,0.101446642,1494.129616,1.075595631,1.107693834,24.91087914,6,1801.077515,1775.623657,18.94711876,20.52728271,60.08831406,65.09959412,1501.129883,0.095105216
KG046,6.126046032,0.078571235,252.8863751,0.860198192,1.126880235,24.84648514,6,399.1280212,389.4378662,18.94967842,20.21371078,60.27138519,64.29177094,1501.272339,0.25228864
KG047,10.17213604,0.112946965,1599.074375,1.128709833,1.052149404,24.68355942,6,1800.129517,1781.856323,18.99710464,20.65503502,60.74533844,66.04676056,1500.142578,0.207238838
KG047,4.605098916,0.112808112,315.2374284,1.172730495,1.094085248,24.94190598,6,398.8667297,391.271698,18.99881744,20.72125816,60.4046669,65.88098145,1499.568481,0.13315317
KG045,6.393243299,0.044649705,1522.298846,0.518071904,1.168027451,24.63262177,6,1800.110596,1789.131348,18.64074516,19.40270805,59.64091492,62.07880783,1499.730835,0.165185452
KG045,2.76255878,0.037851411,267.6785303,0.435107672,1.151878988,24.54899597,6,399.2127686,393.3362122,18.55443764,19.40909386,59.41008377,62.14663315,1484.495728,0.075083852
KG037,26.94750735,0.237883626,1520.724332,2.059466449,0.985291443,25.13987923,6,1799.738281,1753.904541,19.14705849,22.16740417,60.86476517,70.46585083,1500.089844,0.053062249
